history_id,job_no,stage,entered_at,exited_at,duration_hours,note
82766ff4-1cff-6dea-1af0-b2642cdc0565,4346,finishing,2026-06-22 10:53:52.717427,2026-06-23 04:25:31.383800,17.53,
80753030-c57b-0c8a-90c5-0c637aa4e58d,4346,dispatched,2026-06-23 04:25:31.383800,,,
31eef103-05c1-4bfa-be33-212a7e7c025a,4347,received,2026-07-22 00:00:00,2026-07-22 03:34:47.019780,3.58,
5e426422-2b32-8174-5811-49f68fa61edc,4347,prepress,2026-07-22 03:34:47.019780,2026-07-22 20:31:22.541516,16.94,
51f63f1f-014f-ddb6-18fb-d80a7b77df40,4347,proofing,2026-07-22 20:31:22.541516,2026-07-23 13:27:58.063252,16.94,
ea2a3282-8a60-d045-c90b-a6954b6acd91,4347,awaiting_approval,2026-07-23 13:27:58.063252,2026-07-28 19:25:25.962564,125.96,waiting on customer
a38686de-52cb-6cd2-0bbf-b629586ce61b,4347,plating,2026-07-28 19:25:25.962564,2026-07-29 12:22:01.484300,16.94,
1e9d5b00-f7ee-f5ac-7553-f2519d8d85df,4347,on_press,2026-07-29 12:22:01.484300,2026-07-30 05:18:37.006036,16.94,
8760f7c2-80ef-8f19-5510-66ee1796506f,4347,finishing,2026-07-30 05:18:37.006036,2026-07-30 22:15:12.527772,16.94,
65b98e80-5c5e-1330-b21e-7ebd79b5c588,4347,dispatched,2026-07-30 22:15:12.527772,2026-07-31 15:11:48.049508,16.94,
4348bed6-4846-f3ed-c90f-947bed81506c,4347,delivered,2026-07-31 15:11:48.049508,,,
9b804da6-75df-4a3d-7c9e-b8fa299881ee,4348,received,2026-02-08 00:00:00,2026-02-08 01:05:25.478488,1.09,
1510eacd-08bf-9ed9-8cb2-cfb9d8a47fb1,4348,prepress,2026-02-08 01:05:25.478488,2026-02-08 17:28:31.755598,16.39,
4256eecc-56f3-1cf1-3d67-7f959d42e25d,4348,proofing,2026-02-08 17:28:31.755598,2026-02-09 09:51:38.032708,16.39,
64e9bc44-01a4-08c7-8ee1-15adc9fba012,4348,awaiting_approval,2026-02-09 09:51:38.032708,2026-02-15 02:05:52.420055,136.24,waiting on customer
2d26bbda-cfcf-5f3e-6479-6c3966c89d64,4348,plating,2026-02-15 02:05:52.420055,2026-02-15 18:28:58.697165,16.39,
1a67c0f0-0164-38b9-b48a-c9716cf21c71,4348,on_press,2026-02-15 18:28:58.697165,2026-02-16 10:52:04.974275,16.39,
97128ac7-56ca-d636-ff43-b49d9dca1ad2,4348,finishing,2026-02-16 10:52:04.974275,2026-02-17 03:15:11.251385,16.39,
0e02c23f-8f9c-1be0-9f7e-0d4f84ded686,4348,dispatched,2026-02-17 03:15:11.251385,2026-02-17 19:38:17.528495,16.39,
e339c3da-1411-112b-bd53-18290d1a2353,4348,delivered,2026-02-17 19:38:17.528495,,,
d82f466e-ef90-2216-0243-d69289388724,4349,received,2026-03-06 00:00:00,2026-03-06 01:16:58.041649,1.28,
4cde4f8a-0685-48d8-d7b0-ba941d23b102,4349,prepress,2026-03-06 01:16:58.041649,2026-03-06 07:09:58.333617,5.88,
637d29b5-b385-4c66-80e5-049b8d768d1c,4349,proofing,2026-03-06 07:09:58.333617,2026-03-06 13:02:58.625585,5.88,
50b52f60-d5d1-a922-a972-4028a3dc166a,4349,awaiting_approval,2026-03-06 13:02:58.625585,2026-03-07 20:13:39.877954,31.18,waiting on customer
3d4db0e1-3653-1a07-e509-8202e8ff7975,4349,plating,2026-03-07 20:13:39.877954,2026-03-08 02:06:40.169922,5.88,
f020f466-6ef7-860d-6c90-ee0d269a91b3,4349,on_press,2026-03-08 02:06:40.169922,2026-03-08 07:59:40.461890,5.88,
035b2d7a-6600-50ce-6f32-c1ed894bad69,4349,finishing,2026-03-08 07:59:40.461890,2026-03-08 13:52:40.753858,5.88,
f7447edc-63d5-38d1-e20f-455f41c840eb,4349,dispatched,2026-03-08 13:52:40.753858,2026-03-08 19:45:41.045826,5.88,
0df44fc5-acbf-ec59-a3ec-3d51a4915605,4349,delivered,2026-03-08 19:45:41.045826,,,
e1805914-4ea7-ded1-be16-aec2ebe5b85f,4350,received,2025-12-11 00:00:00,2025-12-11 04:23:04.482455,4.38,
489e4959-d2f1-8b3a-cdb3-80b0c6cd4d9c,4350,prepress,2025-12-11 04:23:04.482455,2025-12-11 16:53:50.400219,12.51,
42bd6a2c-2c1c-1e4e-eef7-3a91ffcd2b61,4350,proofing,2025-12-11 16:53:50.400219,2025-12-12 05:24:36.317983,12.51,
de8d92fe-9b95-83c4-edf9-b6d4daa5c014,4350,awaiting_approval,2025-12-12 05:24:36.317983,2025-12-13 19:22:44.139712,37.97,waiting on customer
09c3d869-0b5a-69f8-fb8c-553e2a73d7db,4350,plating,2025-12-13 19:22:44.139712,2025-12-14 07:53:30.057476,12.51,
8ae77ba0-0a80-7f02-ffa8-74e9b9aa0ca6,4350,on_press,2025-12-14 07:53:30.057476,2025-12-14 20:24:15.975240,12.51,
09a3db0e-f9b2-cc8d-f77a-cdaeded16c4a,4350,finishing,2025-12-14 20:24:15.975240,2025-12-15 08:55:01.893004,12.51,
8b53f7a8-09b9-1019-6b7d-df085b963ea9,4350,dispatched,2025-12-15 08:55:01.893004,,,
a1e7dd26-65c1-4fa7-bb98-9920960fd46b,4351,received,2025-12-30 00:00:00,2025-12-30 02:54:22.127696,2.91,
2d412074-0a6e-e30a-986d-49449efcd452,4351,prepress,2025-12-30 02:54:22.127696,2025-12-30 17:12:51.179424,14.31,
38f88686-3c78-d942-56a3-5461d423edb3,4351,proofing,2025-12-30 17:12:51.179424,2025-12-31 07:31:20.231152,14.31,
cdba29c2-a87d-58fa-93b6-daf1476da550,4351,awaiting_approval,2025-12-31 07:31:20.231152,2026-01-01 13:58:18.164390,30.45,waiting on customer
aa3a09d7-2282-11e7-1466-18414cc1e2c2,4351,plating,2026-01-01 13:58:18.164390,2026-01-02 04:16:47.216118,14.31,
0cc7ef1a-f824-a21b-36de-fd7e067aca30,4351,on_press,2026-01-02 04:16:47.216118,2026-01-02 18:35:16.267846,14.31,
c8efd5d3-0c29-9825-2516-e76b8f96d5bb,4351,finishing,2026-01-02 18:35:16.267846,2026-01-03 08:53:45.319574,14.31,
d54924b9-252e-da89-d225-1679adb10b54,4351,dispatched,2026-01-03 08:53:45.319574,2026-01-03 23:12:14.371302,14.31,
a4066fcf-4f3f-6a75-74cb-dcb19d66ebe2,4351,delivered,2026-01-03 23:12:14.371302,,,
edad6439-0446-c879-98fd-d8ecbd7dae35,4352,received,2026-01-18 00:00:00,2026-01-18 01:38:17.896016,1.64,
81c2c90d-5060-e4bf-18d7-ce3ede2066e5,4352,prepress,2026-01-18 01:38:17.896016,2026-01-18 17:19:52.186443,15.69,
25829d28-8f4f-09b0-fbda-02f9b6aee051,4352,proofing,2026-01-18 17:19:52.186443,2026-01-19 09:01:26.476870,15.69,
10428233-6cbd-5104-2ba0-876cdc5eb388,4352,awaiting_approval,2026-01-19 09:01:26.476870,2026-01-21 06:29:57.138483,45.48,waiting on customer
9bfbbe19-4b63-e30e-08f7-fc9fa97106f0,4352,plating,2026-01-21 06:29:57.138483,2026-01-21 22:11:31.428910,15.69,
e5546002-c25d-8469-e80f-f39300efc0cf,4352,on_press,2026-01-21 22:11:31.428910,2026-01-22 13:53:05.719337,15.69,
110222fc-7bff-53ea-e3fe-594cc7cb002a,4352,finishing,2026-01-22 13:53:05.719337,2026-01-23 05:34:40.009764,15.69,
8c54f975-d34e-a751-4ab1-2f87a74117db,4352,dispatched,2026-01-23 05:34:40.009764,,,
4fd0b6de-bbe5-466b-1ca7-1c7b903fce4c,4353,received,2026-01-19 00:00:00,2026-01-19 04:35:59.691571,4.6,
b36c7048-9a04-19bf-8bc1-3d4e8d9c30a4,4353,prepress,2026-01-19 04:35:59.691571,2026-01-19 19:10:33.758718,14.58,
a5391a38-9378-cd48-3dfd-73c98f4fbc79,4353,proofing,2026-01-19 19:10:33.758718,2026-01-20 09:45:07.825865,14.58,
cc77035a-0bf7-24d4-bff6-7eb6b4e6252a,4353,awaiting_approval,2026-01-20 09:45:07.825865,2026-01-25 07:38:49.241854,117.89,waiting on customer
46c89a47-6de9-970d-c6d8-ffd74c352fa5,4353,plating,2026-01-25 07:38:49.241854,2026-01-25 22:13:23.309001,14.58,
ade1993e-dfdc-aa33-c953-d947abd30460,4353,on_press,2026-01-25 22:13:23.309001,2026-01-26 12:47:57.376148,14.58,
e6ed0b9b-70a0-06a4-a569-3f1db331fe93,4353,finishing,2026-01-26 12:47:57.376148,2026-01-27 03:22:31.443295,14.58,
47af9a4e-2151-41e6-6b1d-c914efa5a75c,4353,dispatched,2026-01-27 03:22:31.443295,2026-01-27 17:57:05.510442,14.58,
3a53c2dd-bbdf-07c1-1218-524aaebd1edf,4353,delivered,2026-01-27 17:57:05.510442,,,
979a0655-9c92-95d0-84b4-1cf086c9982e,4354,received,2025-12-02 00:00:00,2025-12-02 03:18:59.431028,3.32,
2aea1ac9-2fc9-f512-d104-d79e256e6165,4354,prepress,2025-12-02 03:18:59.431028,2025-12-02 13:31:43.287323,10.21,
e41b11c4-f306-2c85-5dad-46222f883423,4354,proofing,2025-12-02 13:31:43.287323,2025-12-02 23:44:27.143618,10.21,
898fa7da-e9bf-06af-1b4f-11886616fa64,4354,awaiting_approval,2025-12-02 23:44:27.143618,2025-12-05 07:43:42.424046,55.99,waiting on customer
3bcc3161-efaf-b5b3-f647-959d63f51c8f,4354,plating,2025-12-05 07:43:42.424046,2025-12-05 17:56:26.280341,10.21,
06cb956d-efcb-2710-74cb-b8e181f9dfd0,4354,on_press,2025-12-05 17:56:26.280341,2025-12-06 04:09:10.136636,10.21,
01ad8006-77c3-b54d-0f2c-fec70cdbeddf,4354,finishing,2025-12-06 04:09:10.136636,2025-12-06 14:21:53.992931,10.21,
91905db3-4d6e-cd13-0f31-0d34e9931631,4354,dispatched,2025-12-06 14:21:53.992931,,,
a0182b35-90c0-9e5f-12b5-ce1422f10f43,4355,received,2026-03-19 00:00:00,2026-03-19 02:54:14.052862,2.9,
d3110922-be93-2842-f721-4ac7420f9544,4355,prepress,2026-03-19 02:54:14.052862,2026-03-19 23:30:55.357253,20.61,
b2b510cc-a998-bffa-292f-2b3c6b1626fe,4355,proofing,2026-03-19 23:30:55.357253,2026-03-20 20:07:36.661644,20.61,
6bef1a5c-31a8-820f-b9c1-9bca45213a86,4355,awaiting_approval,2026-03-20 20:07:36.661644,2026-03-21 22:55:25.877881,26.8,waiting on customer
01a6c0fd-048b-870c-f32b-efac49f4ea6c,4355,plating,2026-03-21 22:55:25.877881,2026-03-22 19:32:07.182272,20.61,
47008c75-4130-3136-93df-8be7c236836b,4355,on_press,2026-03-22 19:32:07.182272,2026-03-23 16:08:48.486663,20.61,
2657ebdc-05e7-dbe1-a62b-0412cbabd224,4355,finishing,2026-03-23 16:08:48.486663,2026-03-24 12:45:29.791054,20.61,
920a4534-af41-c129-893c-57223ea8b8da,4355,dispatched,2026-03-24 12:45:29.791054,,,
156b24d3-80a3-a01a-8f01-91ca70701dda,4356,received,2026-07-28 00:00:00,2026-07-28 04:41:54.260189,4.7,
7acadf5f-9a0b-2ace-173c-2445fb864c0f,4356,prepress,2026-07-28 04:41:54.260189,2026-07-28 23:13:56.246453,18.53,
501d0906-c6ac-a9a2-d2a3-0326bcb8a3a9,4356,proofing,2026-07-28 23:13:56.246453,2026-07-29 17:45:58.232717,18.53,
ef6b539d-89c9-d72f-7fe1-875bbb8ef50c,4356,awaiting_approval,2026-07-29 17:45:58.232717,2026-07-31 16:10:37.241496,46.41,waiting on customer
4b73de9e-07bd-c7f6-308b-94a7bf5e5395,4356,plating,2026-07-31 16:10:37.241496,2026-08-01 10:42:39.227760,18.53,
3e3b399a-499b-497f-6ca8-b99138fd0bce,4356,on_press,2026-08-01 10:42:39.227760,2026-08-02 05:14:41.214024,18.53,
cde3060f-4da6-fec7-6ce5-79d7dab3b46b,4356,finishing,2026-08-02 05:14:41.214024,2026-08-02 23:46:43.200288,18.53,
f77e781c-7626-0e8a-ae9b-af23f097b4ef,4356,dispatched,2026-08-02 23:46:43.200288,2026-08-03 18:18:45.186552,18.53,
f3d9c637-2c21-0b1a-fdbd-ff6425316a9b,4356,delivered,2026-08-03 18:18:45.186552,,,
33c9c1ba-c1b9-75ae-38c6-7f074433f15d,4357,received,2026-02-12 00:00:00,2026-02-12 02:05:50.040961,2.1,
55a72639-6607-dcbf-9a7d-871ad4a0a5d2,4357,prepress,2026-02-12 02:05:50.040961,2026-02-12 18:07:00.047850,16.02,
df65c9d9-a2d7-197c-de1c-dbf5b3284bb3,4357,proofing,2026-02-12 18:07:00.047850,2026-02-13 10:08:10.054739,16.02,
11659408-ac58-a271-9d7d-d803dd96f1f1,4357,awaiting_approval,2026-02-13 10:08:10.054739,2026-02-19 09:53:34.895987,143.76,waiting on customer
564d6e51-b306-55e0-cd82-38aeb75b30d2,4357,plating,2026-02-19 09:53:34.895987,2026-02-20 01:54:44.902876,16.02,
fbf870fd-c323-3d54-d00b-a07914841163,4357,on_press,2026-02-20 01:54:44.902876,2026-02-20 17:55:54.909765,16.02,
c98a1b3a-34bf-ac7b-cd14-9c66f0972946,4357,finishing,2026-02-20 17:55:54.909765,2026-02-21 09:57:04.916654,16.02,
2a40dae2-5955-89f6-4226-894453221679,4357,dispatched,2026-02-21 09:57:04.916654,2026-02-22 01:58:14.923543,16.02,
3907e4c0-a4fe-baa5-4d76-8ec2d993b960,4357,delivered,2026-02-22 01:58:14.923543,,,
1c6b42e9-a00c-e3e9-abb1-b06b87a15af8,4358,received,2026-02-03 00:00:00,2026-02-03 01:17:05.936516,1.28,
a727f3a3-5254-3dea-81bf-feb9ced48d49,4358,prepress,2026-02-03 01:17:05.936516,2026-02-03 08:43:10.366307,7.43,
07a7afcc-c4c7-1484-076b-3354fe019cfd,4358,proofing,2026-02-03 08:43:10.366307,2026-02-03 16:09:14.796098,7.43,
46933e37-19a0-64c8-ef4b-60943c7d5450,4358,awaiting_approval,2026-02-03 16:09:14.796098,2026-02-04 23:07:10.825798,30.97,waiting on customer
2685ec2f-8b8a-c510-641b-e7e1432b9754,4358,plating,2026-02-04 23:07:10.825798,2026-02-05 06:33:15.255589,7.43,
b566c621-02d8-121f-57cc-82463f2586cc,4358,on_press,2026-02-05 06:33:15.255589,2026-02-05 13:59:19.685380,7.43,
c317b7f7-7564-1619-d566-d441958f02d9,4358,finishing,2026-02-05 13:59:19.685380,2026-02-05 21:25:24.115171,7.43,
ec20eb01-7f14-ea7b-798c-da696f010c4e,4358,dispatched,2026-02-05 21:25:24.115171,2026-02-06 04:51:28.544962,7.43,
f0a952b1-6a75-dff1-4e49-70ed3e7b28f4,4358,delivered,2026-02-06 04:51:28.544962,,,
787e01ad-7623-b8ad-d7dd-c56adcd5545e,4359,received,2026-01-25 00:00:00,2026-01-25 03:32:02.146247,3.53,
f8862a4c-eb52-dce9-4ea2-a75d8bb6cf21,4359,prepress,2026-01-25 03:32:02.146247,2026-01-25 15:21:59.707702,11.83,
604b483a-61aa-df2e-c978-a63098131cb1,4359,proofing,2026-01-25 15:21:59.707702,2026-01-26 03:11:57.269157,11.83,
5089ad54-d7f4-a78e-d923-d1c5c2b1e099,4359,awaiting_approval,2026-01-26 03:11:57.269157,2026-01-28 13:50:07.144079,58.64,waiting on customer
5a388ceb-c94c-752d-9fb9-56d01981498f,4359,plating,2026-01-28 13:50:07.144079,2026-01-29 01:40:04.705534,11.83,
106e0143-1bf2-bda8-46cc-d5b47df19c3d,4359,on_press,2026-01-29 01:40:04.705534,2026-01-29 13:30:02.266989,11.83,
6f8d3551-6fc3-fa42-5a85-552eb846925b,4359,finishing,2026-01-29 13:30:02.266989,2026-01-30 01:19:59.828444,11.83,
f9866de1-3481-6d78-2952-a4417f489bf3,4359,dispatched,2026-01-30 01:19:59.828444,2026-01-30 13:09:57.389899,11.83,
939eac7e-d18a-2f17-a452-ccef4242a52f,4359,delivered,2026-01-30 13:09:57.389899,,,
028f5dbd-a440-0bae-3e12-efa1b8284641,4360,received,2025-11-21 00:00:00,2025-11-21 01:14:49.482111,1.25,
8d6ab980-36c3-fcc1-5077-d83a39b429dc,4360,prepress,2025-11-21 01:14:49.482111,2025-11-21 15:51:26.374849,14.61,
2b1b209c-5e17-7f9a-4dd4-61eee724d9cb,4360,proofing,2025-11-21 15:51:26.374849,2025-11-22 06:28:03.267587,14.61,
5aaf907d-8a47-9764-3df0-855d54dd0447,4360,awaiting_approval,2025-11-22 06:28:03.267587,2025-11-23 18:45:28.532282,36.29,waiting on customer
98d2ec84-e56d-4c03-ef4e-b24b423469e1,4360,plating,2025-11-23 18:45:28.532282,2025-11-24 09:22:05.425020,14.61,
9bfefdc2-ac11-02bc-9160-552a30c7832e,4360,on_press,2025-11-24 09:22:05.425020,2025-11-24 23:58:42.317758,14.61,
271f65ff-b77b-b979-184b-e60b12dab060,4360,finishing,2025-11-24 23:58:42.317758,2025-11-25 14:35:19.210496,14.61,
f9e2a5a0-8b59-d669-728e-0123ac4445d4,4360,dispatched,2025-11-25 14:35:19.210496,2025-11-26 05:11:56.103234,14.61,
561c1fbc-24e2-389e-ba17-898b74ace7ee,4360,delivered,2025-11-26 05:11:56.103234,,,
b3ae1c0f-d74f-a3d2-b7df-925322148aba,4361,received,2026-04-08 00:00:00,2026-04-08 04:25:35.596976,4.43,
d74bfce4-5d5a-0eb0-edf5-902f53d8b1ff,4361,prepress,2026-04-08 04:25:35.596976,2026-04-08 16:14:46.251214,11.82,
3783413d-9474-c17a-1df9-a321c79da605,4361,proofing,2026-04-08 16:14:46.251214,2026-04-09 04:03:56.905452,11.82,
0b18ceee-6a07-69eb-9015-4c4557f91f16,4361,awaiting_approval,2026-04-09 04:03:56.905452,2026-04-11 03:24:39.716477,47.35,waiting on customer
d5c88a29-fe6f-eddb-7c62-05b2240cce4c,4361,plating,2026-04-11 03:24:39.716477,2026-04-11 15:13:50.370715,11.82,
399d10cf-88f1-d529-a1e2-ed1f5c6f46b3,4361,on_press,2026-04-11 15:13:50.370715,2026-04-12 03:03:01.024953,11.82,
5990cbe0-2217-5562-7199-65d7df205c56,4361,finishing,2026-04-12 03:03:01.024953,2026-04-12 14:52:11.679191,11.82,
547dad43-b79e-6452-af03-76c526f7aa9d,4361,dispatched,2026-04-12 14:52:11.679191,2026-04-13 02:41:22.333429,11.82,
a92938d0-cc70-efdb-e175-199810af01a9,4361,delivered,2026-04-13 02:41:22.333429,,,
99e2a987-a379-e7a6-781e-05092b460a00,4362,received,2025-12-05 00:00:00,2025-12-05 02:17:39.152906,2.29,
cb85dd22-e75d-216a-21f7-bb29f009aabc,4362,prepress,2025-12-05 02:17:39.152906,2025-12-05 16:29:13.383556,14.19,
3e00582a-1320-3d93-9799-7a3437813767,4362,proofing,2025-12-05 16:29:13.383556,2025-12-06 06:40:47.614206,14.19,
50d4419e-ffca-7d9b-002b-45df10624d41,4362,awaiting_approval,2025-12-06 06:40:47.614206,2025-12-07 15:51:08.849051,33.17,waiting on customer
ba7c4a91-d04a-3fb5-266e-9f2a2f53a742,4362,plating,2025-12-07 15:51:08.849051,2025-12-08 06:02:43.079701,14.19,
e07bd253-320c-8a12-f1b2-3a7857b3a238,4362,on_press,2025-12-08 06:02:43.079701,2025-12-08 20:14:17.310351,14.19,
45377bd9-359f-d40a-d527-35ab16b994c1,4362,finishing,2025-12-08 20:14:17.310351,2025-12-09 10:25:51.541001,14.19,
44a83355-033b-3ede-a30c-7e073deffbbe,4362,dispatched,2025-12-09 10:25:51.541001,2025-12-10 00:37:25.771651,14.19,
1f41532d-317b-366b-dde3-f1ae9baa9a7e,4362,delivered,2025-12-10 00:37:25.771651,,,
8f454298-0643-c031-7387-3e33b536091e,4363,received,2025-12-13 00:00:00,2025-12-13 02:23:51.281927,2.4,
eb9af594-5e98-254f-a486-4db74b2f2bb2,4363,prepress,2025-12-13 02:23:51.281927,2025-12-13 16:42:21.091320,14.31,
4beea8ab-21ef-a786-6f98-d5edcb605bb1,4363,proofing,2025-12-13 16:42:21.091320,2025-12-14 07:00:50.900713,14.31,
4567ffc2-483e-4560-db10-b9b0036dde84,4363,awaiting_approval,2025-12-14 07:00:50.900713,2025-12-15 14:32:59.861692,31.54,waiting on customer
c43b63d9-2ee9-4f49-6dc3-1861270e0c3e,4363,plating,2025-12-15 14:32:59.861692,2025-12-16 04:51:29.671085,14.31,
2be3ddbb-ff47-bcdb-3074-3e1b85b289f6,4363,on_press,2025-12-16 04:51:29.671085,2025-12-16 19:09:59.480478,14.31,
e9146244-e48c-82dd-ebee-488180f4c9b2,4363,finishing,2025-12-16 19:09:59.480478,2025-12-17 09:28:29.289871,14.31,
f8a67086-1b4a-f1e4-ad30-4f92461c3873,4363,dispatched,2025-12-17 09:28:29.289871,2025-12-17 23:46:59.099264,14.31,
3494735e-6e0b-f2b6-40a3-637007f5c6cc,4363,delivered,2025-12-17 23:46:59.099264,,,
0d0533f1-2780-8681-0335-acbc1f2e1d14,4364,received,2026-04-28 00:00:00,2026-04-28 01:48:43.943206,1.81,
94cd8980-25ae-f949-f0f3-3c8365bc061c,4364,prepress,2026-04-28 01:48:43.943206,2026-04-28 18:24:42.458030,16.6,
0066b52e-ba7b-f074-e082-9a67be788638,4364,proofing,2026-04-28 18:24:42.458030,2026-04-29 11:00:40.972854,16.6,
b829f7a4-4b34-eeb5-ca6d-a2496d431e0f,4364,awaiting_approval,2026-04-29 11:00:40.972854,2026-05-01 23:59:53.802857,60.99,waiting on customer
e56ec952-bf18-e7a2-c31e-172953a2f043,4364,plating,2026-05-01 23:59:53.802857,2026-05-02 16:35:52.317681,16.6,
5a5e0e96-124e-7d0e-59a5-6983016cacf5,4364,on_press,2026-05-02 16:35:52.317681,2026-05-03 09:11:50.832505,16.6,
5aa4b746-d9bc-354b-0ec9-ffa2f204672e,4364,finishing,2026-05-03 09:11:50.832505,2026-05-04 01:47:49.347329,16.6,
503041ae-a1d9-7025-0f18-71b96433f548,4364,dispatched,2026-05-04 01:47:49.347329,2026-05-04 18:23:47.862153,16.6,
ad4a4456-bfa2-129f-edc4-c668cb07d2e7,4364,delivered,2026-05-04 18:23:47.862153,,,
d731ccfe-1ee5-5d67-1e36-be3854f226af,4365,received,2026-07-20 00:00:00,2026-07-20 01:40:20.447161,1.67,
0fd7754a-81ee-d8c6-b55a-8beeee757d36,4365,prepress,2026-07-20 01:40:20.447161,2026-07-20 16:45:00.715714,15.08,
22de6d80-9ca2-b6d5-c16b-0aadfd384d93,4365,proofing,2026-07-20 16:45:00.715714,2026-07-21 07:49:40.984267,15.08,
16c19228-c244-d174-4d35-0d616ad8a984,4365,awaiting_approval,2026-07-21 07:49:40.984267,2026-07-23 04:29:54.298990,44.67,waiting on customer
718a3291-8d04-a7f5-e3a0-76a8999784d0,4365,plating,2026-07-23 04:29:54.298990,2026-07-23 19:34:34.567543,15.08,
9ca1d140-b958-aa64-767d-1d5c2440d7e0,4365,on_press,2026-07-23 19:34:34.567543,2026-07-24 10:39:14.836096,15.08,
0bfe9319-23e2-7aab-7207-6d0e6e06dc9b,4365,finishing,2026-07-24 10:39:14.836096,2026-07-25 01:43:55.104649,15.08,
bf0ae7b1-e98c-7a14-1842-c8af1e218a5e,4365,dispatched,2026-07-25 01:43:55.104649,,,
2bec85ba-eda6-becf-09a6-03410d6e8116,4366,received,2026-05-30 00:00:00,2026-05-30 03:25:24.155420,3.42,
d292577e-9c17-4e2f-1b22-217ac386c268,4366,prepress,2026-05-30 03:25:24.155420,2026-05-30 21:34:43.607875,18.16,
3b439777-68ed-ec48-6122-a04acc624b42,4366,proofing,2026-05-30 21:34:43.607875,2026-05-31 15:44:03.060330,18.16,
5b443a6c-7047-ab19-87d3-572031ec05f1,4366,awaiting_approval,2026-05-31 15:44:03.060330,2026-06-04 01:20:44.158023,81.61,waiting on customer
fa3eda47-9b58-2782-a867-8d93c953e985,4366,plating,2026-06-04 01:20:44.158023,2026-06-04 19:30:03.610478,18.16,
eac04c72-bf1e-8eff-2456-90c765930a52,4366,on_press,2026-06-04 19:30:03.610478,2026-06-05 13:39:23.062933,18.16,
0056e81a-8b48-6be1-8073-5926e1908433,4366,finishing,2026-06-05 13:39:23.062933,2026-06-06 07:48:42.515388,18.16,
dc8ae59a-1e16-332f-f6d9-81f36913bc5d,4366,dispatched,2026-06-06 07:48:42.515388,,,
704a162c-cb32-6ef8-cb0b-28004304c58c,4367,received,2026-07-16 00:00:00,2026-07-16 03:51:36.164584,3.86,
489b1aee-ca19-7170-392b-f06411b697db,4367,prepress,2026-07-16 03:51:36.164584,2026-07-16 23:06:14.518169,19.24,
5854bb51-e478-4fe9-c899-0788001735aa,4367,proofing,2026-07-16 23:06:14.518169,2026-07-17 18:20:52.871754,19.24,
c1fba67a-3d13-cdf0-6bdb-6ca0ec18e663,4367,awaiting_approval,2026-07-17 18:20:52.871754,2026-07-18 23:54:31.366341,29.56,waiting on customer
2a746702-af77-f671-3aca-06846064612a,4367,plating,2026-07-18 23:54:31.366341,2026-07-19 19:09:09.719926,19.24,
49d6c4c7-5ab2-a755-3f8d-1abf51638f3a,4367,on_press,2026-07-19 19:09:09.719926,2026-07-20 14:23:48.073511,19.24,
cbf476da-cbda-a75b-7945-b6b706e2945e,4367,finishing,2026-07-20 14:23:48.073511,2026-07-21 09:38:26.427096,19.24,
641d0eef-9f1a-d8d3-ed0f-59c5b2faef05,4367,dispatched,2026-07-21 09:38:26.427096,2026-07-22 04:53:04.780681,19.24,
f294f74a-600d-c12a-151a-3454664afaa4,4367,delivered,2026-07-22 04:53:04.780681,,,
6347de55-12fd-7883-9693-22398e1f4b18,4368,received,2026-07-26 00:00:00,2026-07-26 01:25:19.467754,1.42,
d7f36166-7820-afd3-596a-ff99bb41ca75,4368,prepress,2026-07-26 01:25:19.467754,2026-07-26 15:39:53.328622,14.24,
fe3fe363-14ee-e2a2-d44e-f7f948a4dc83,4368,proofing,2026-07-26 15:39:53.328622,2026-07-27 05:54:27.189490,14.24,
46789db3-1162-e2cf-94e0-3c10391e74d4,4368,awaiting_approval,2026-07-27 05:54:27.189490,2026-07-28 15:55:33.610428,34.02,waiting on customer
cffcc8a6-3768-21e5-ca4e-9b12e8336b71,4368,plating,2026-07-28 15:55:33.610428,2026-07-29 06:10:07.471296,14.24,
eacba449-aa2c-d7f4-e203-647e51755a2c,4368,on_press,2026-07-29 06:10:07.471296,2026-07-29 20:24:41.332164,14.24,
e7a0402a-26bb-25ad-3be4-b7592e11de9b,4368,finishing,2026-07-29 20:24:41.332164,2026-07-30 10:39:15.193032,14.24,
c6d6a747-41c6-01d1-dbc0-7b95550cd9da,4368,dispatched,2026-07-30 10:39:15.193032,,,
efc9eeed-6fd2-16dc-6963-1115254622f3,4369,received,2025-12-18 00:00:00,2025-12-18 03:12:34.519726,3.21,
b82dc508-4906-3ea0-bf7e-58fec1b8eb5a,4369,prepress,2025-12-18 03:12:34.519726,2025-12-18 21:16:16.075116,18.06,
7234b0f8-3a57-c723-7086-2d32b779c8f4,4369,proofing,2025-12-18 21:16:16.075116,2025-12-19 15:19:57.630506,18.06,
123e31e6-5657-63fc-cc50-421e33969416,4369,awaiting_approval,2025-12-19 15:19:57.630506,2025-12-21 17:21:09.934508,50.02,waiting on customer
6cc6ddb8-f573-b6b0-1064-6ff037f2c244,4369,plating,2025-12-21 17:21:09.934508,2025-12-22 11:24:51.489898,18.06,
0a50480e-7c85-cdff-b2e4-ecfc7166e688,4369,on_press,2025-12-22 11:24:51.489898,2025-12-23 05:28:33.045288,18.06,
273e13a4-1a1f-290e-291a-81b29be51e16,4369,finishing,2025-12-23 05:28:33.045288,2025-12-23 23:32:14.600678,18.06,
