conversation_id,tenant_id,started_at,primary_intent,hours_bucket
b709c703-6844-b04e-d6ae-62be42f9ec15,safarilink,2026-08-10T08:42:00,schedules,in_hours
56d33657-2bd8-4aac-d4ad-a9cf6290d847,safarilink,2026-07-20T14:24:00,charters,in_hours
34804198-69b5-e512-b889-e039d79ae0dc,safarilink,2026-08-06T04:22:00,charters,outside_hours
bf711bad-e8df-8d1e-ded0-66ede5af2e73,safarilink,2026-08-04T11:16:00,baggage,in_hours
34eadfca-2684-3713-a877-62ad04eb8186,safarilink,2026-08-05T11:00:00,baggage,in_hours
f1b72d6e-1c77-5397-b758-c9c0e52e467a,safarilink,2026-07-25T16:13:00,destinations,in_hours
91c9b772-2d98-98bb-541b-5dc46cfe1e81,safarilink,2026-07-13T15:35:00,schedules,in_hours
7561a8cc-7688-e992-908f-1882e5ec15a0,safarilink,2026-08-10T14:40:00,booking_lookup,in_hours
8c13c2a9-d979-7715-5024-b75f1a82af1a,safarilink,2026-07-17T20:02:00,charters,outside_hours
4ba504a5-8516-b86a-bb3b-c9a2ad81ce7a,safarilink,2026-07-31T11:53:00,changes,in_hours
d3f3bea2-db33-e73a-cd00-5f92dd8b12f8,safarilink,2026-08-03T17:00:00,charters,in_hours
42a3643c-305e-abaf-c6b9-adcb803c292e,safarilink,2026-07-18T01:15:00,destinations,outside_hours
d4ca06a5-7793-1251-ec87-50d04ba213a5,safarilink,2026-07-27T14:11:00,baggage,in_hours
8ad93cdb-87c8-4a16-b31f-0012d557201c,safarilink,2026-07-21T00:10:00,booking_lookup,outside_hours
9cc91043-5ef8-7085-4bd0-4dd7caae1df2,safarilink,2026-07-28T19:31:00,baggage,outside_hours
162e2f39-0dd5-8856-3423-e86e6a833fb1,safarilink,2026-08-06T15:55:00,destinations,in_hours
b2813ac3-a969-9920-0d6c-daeff3cec30c,safarilink,2026-07-14T09:49:00,destinations,in_hours
0b6721d1-9f8a-3c5f-95bc-f0ae8993d024,safarilink,2026-07-12T06:11:00,other,outside_hours
92d95dd4-8282-807a-5577-256c489c8e32,safarilink,2026-08-01T03:27:00,booking_lookup,outside_hours
78105df7-2ad9-34a2-30cb-6827d1bcfbbd,safarilink,2026-07-12T09:10:00,check_in,in_hours
be942e1f-1ddd-de4f-b932-09495378c370,safarilink,2026-07-19T08:30:00,changes,in_hours
7effc8cc-8882-af55-aec0-d6c06917e973,safarilink,2026-07-26T06:22:00,baggage,outside_hours
5b77c72d-0421-b1b3-eb43-44334a362512,safarilink,2026-07-30T09:10:00,booking_lookup,in_hours
45677dd0-67ec-0d11-06e7-2d3f2099aa09,safarilink,2026-07-26T12:01:00,schedules,in_hours
6731ebda-8fda-a7df-754b-fbeed16f0ebf,safarilink,2026-07-22T18:16:00,baggage,outside_hours
a82e00ad-8a05-e5e5-d5c8-7b0aedd5ce22,safarilink,2026-08-04T19:02:00,booking_lookup,outside_hours
bb9d3d1b-5808-85ff-e1bc-91bdb22f26fc,safarilink,2026-07-12T15:05:00,baggage,in_hours
c46476b6-2238-0c5a-7af1-f5e4de5ef860,safarilink,2026-07-19T10:56:00,baggage,in_hours
0bbee403-2a21-dd7f-18ab-996a37513a00,safarilink,2026-07-15T06:15:00,charters,outside_hours
e860f5a3-f604-efed-61b9-ef3db3684b3b,safarilink,2026-07-19T19:57:00,check_in,outside_hours
7bc328d8-b315-c904-e201-9e6b4ab42ea4,safarilink,2026-07-29T14:29:00,baggage,in_hours
d2210987-7884-9ead-a1fd-ce6f8f60c96f,safarilink,2026-08-06T14:06:00,check_in,in_hours
8a35f723-c5fa-e9c8-021d-8ec6249c3059,safarilink,2026-08-03T12:28:00,baggage,in_hours
77390be0-2b67-b483-6ba1-3b856ed57f70,safarilink,2026-07-13T20:26:00,baggage,outside_hours
c99de29d-dbfb-3bdc-5cdb-b89c733eb411,safarilink,2026-07-26T17:53:00,frequent_flyer,in_hours
fc7740af-e066-e185-38a4-27cb02d59691,safarilink,2026-08-04T20:25:00,booking_lookup,outside_hours
8b49b710-92af-b44d-ee41-0e5586c0ac6e,safarilink,2026-08-01T21:44:00,check_in,outside_hours
3c647992-76ac-927d-ba8f-6ef7d40bb87d,safarilink,2026-07-27T15:45:00,destinations,in_hours
c1958a5f-9258-da34-d9d9-001a0d0f36e4,safarilink,2026-08-05T08:14:00,check_in,in_hours
b3b1cc38-bb5c-0f8c-06f0-aa420d69e5cd,safarilink,2026-07-27T08:51:00,frequent_flyer,in_hours
326a3a00-0e9d-aa01-b1e0-d515b1b8e624,safarilink,2026-08-08T14:16:00,baggage,in_hours
fe1dce4e-6591-5979-4230-a9fcc185ab3c,safarilink,2026-07-12T16:09:00,booking_lookup,in_hours
b9ac6f5a-4af3-9a61-d6e0-af8e9b550da3,safarilink,2026-07-14T16:55:00,baggage,in_hours
6739b3f2-2cc7-6cbd-e6e5-d12e2f8003eb,safarilink,2026-07-19T14:24:00,charters,in_hours
8c863e43-0289-1762-92a1-07438ceded8a,safarilink,2026-08-06T12:38:00,baggage,in_hours
7604f2af-118f-0450-3d24-55d2f3ea8b86,safarilink,2026-07-23T17:00:00,frequent_flyer,in_hours
876e864e-dee5-a65f-0310-303c5234a6e9,safarilink,2026-07-17T08:09:00,destinations,in_hours
9a7d1b65-1e1a-49b0-f827-94ebe9ec0cb4,safarilink,2026-07-18T06:09:00,destinations,outside_hours
ff25a530-7f13-dc94-f328-de07b022f38f,safarilink,2026-08-07T11:29:00,booking_lookup,in_hours
7d4d20f1-7f64-80dd-9660-2ce884fe4445,safarilink,2026-08-04T15:54:00,other,in_hours
a9ed98a7-f425-67c3-82b2-d54d458f4a86,safarilink,2026-07-19T06:50:00,check_in,outside_hours
84397973-2a7b-011e-5c59-d9405d223522,safarilink,2026-07-31T17:45:00,charters,in_hours
636c9ed3-a90f-c559-d7dd-2a7e245da9b5,safarilink,2026-07-31T17:00:00,check_in,in_hours
295d107d-c806-51b0-99a0-eb1665a7af6f,safarilink,2026-08-04T11:17:00,baggage,in_hours
585419d4-c143-33bc-65be-69b12a4c11a6,safarilink,2026-07-13T23:18:00,charters,outside_hours
4472dba9-21d5-b632-9375-c1e6bf6777ab,safarilink,2026-07-25T05:46:00,check_in,outside_hours
20304fd6-0b29-97c4-d1b2-b37d0685964e,safarilink,2026-08-10T20:42:00,destinations,outside_hours
fa0ff081-f85e-2385-aa4f-214d09a960ce,safarilink,2026-08-05T02:40:00,charters,outside_hours
0ba92d92-36af-14b9-5292-2d012461b03d,safarilink,2026-08-08T17:39:00,destinations,in_hours
abf35231-aeb3-b093-cd7f-7eca1e43aa65,safarilink,2026-08-01T08:05:00,schedules,in_hours
9decad9f-0e60-3fe4-74b4-3941557945bf,safarilink,2026-07-24T20:32:00,booking_lookup,outside_hours
3a4483e7-dfe5-43ef-9017-e88b4b16f398,safarilink,2026-07-17T12:42:00,booking_lookup,in_hours
90a1e9ee-32d9-e7cd-1487-e7837f2ca82a,safarilink,2026-07-14T01:34:00,booking_lookup,outside_hours
98d41089-f30e-e31e-7cc0-1e172a7932f3,safarilink,2026-07-19T19:21:00,schedules,outside_hours
275c5dc7-a017-af1a-2473-4fd07dbb54c2,safarilink,2026-07-30T10:20:00,schedules,in_hours
9a01fd57-8010-1c30-881f-9d0ffe694107,safarilink,2026-07-14T06:55:00,booking_lookup,outside_hours
eb4e7d9c-a48f-cb3a-8120-c3a49555f541,safarilink,2026-07-19T13:40:00,destinations,in_hours
1890d649-fc2e-2a59-11a7-8849521a198f,safarilink,2026-07-29T23:26:00,schedules,outside_hours
72dcc4bd-1de4-b94c-886f-ad2a9f4f5cf1,safarilink,2026-07-20T07:46:00,baggage,outside_hours
2e75de9b-47ed-4088-7718-829c907c8753,safarilink,2026-08-06T05:41:00,baggage,outside_hours
c3b48432-9dfb-1c42-e8b7-674933bb938c,safarilink,2026-07-27T02:07:00,baggage,outside_hours
efb7b17b-951e-f840-077a-ce5db26eaa1f,safarilink,2026-07-25T21:16:00,other,outside_hours
2d05bc79-f1ff-9e5a-ad5a-bea71d408320,safarilink,2026-07-20T12:51:00,changes,in_hours
b6df3fa6-59f7-b387-e9a7-3029b208a0b2,safarilink,2026-07-29T09:20:00,booking_lookup,in_hours
e2df1eeb-2407-199e-0c6d-1ba343a7a9f8,safarilink,2026-07-20T08:44:00,schedules,in_hours
6621e52c-c4b4-58d8-f24a-26a1681e27d2,safarilink,2026-07-30T12:44:00,schedules,in_hours
8da4e891-8974-4483-3d1f-5450cdf8b218,safarilink,2026-07-21T03:08:00,schedules,outside_hours
fbfa0f88-588b-3f8f-f68c-d6edf203e939,safarilink,2026-07-17T15:52:00,check_in,in_hours
0220a52a-d6bd-668c-a042-90e41762097e,safarilink,2026-08-07T18:52:00,baggage,outside_hours
d25db912-40ba-ae0f-f2e3-b4313f6b6ecf,safarilink,2026-07-30T18:48:00,charters,outside_hours
a0674bf2-ad83-3ed7-e09c-f086fef6117d,safarilink,2026-08-10T10:26:00,baggage,in_hours
bc92345d-b69d-317f-3a65-68a8bb8b97fb,safarilink,2026-07-20T11:55:00,baggage,in_hours
8bb96f0d-befe-ec81-6855-8dcb3f33a02e,safarilink,2026-08-01T17:17:00,check_in,in_hours
e4014ade-a5e7-da53-045f-ba805dc210de,safarilink,2026-07-21T22:41:00,changes,outside_hours
e68d2223-4ce3-d2f9-5cac-3d7635568722,safarilink,2026-08-05T00:00:00,schedules,outside_hours
28025ba9-6eb0-6985-a657-5cc2e28f992c,safarilink,2026-08-03T09:47:00,frequent_flyer,in_hours
e9173d08-5f1d-60c3-ce2c-04a6443dd22c,safarilink,2026-07-26T23:22:00,check_in,outside_hours
b3bbb979-957a-63df-b2f3-349f6059c148,safarilink,2026-07-30T08:49:00,schedules,in_hours
ef69158d-24d8-a46e-459b-5c3b82837f52,safarilink,2026-08-10T20:39:00,check_in,outside_hours
f9977716-50d8-99aa-7281-f0de642f0c50,safarilink,2026-08-09T11:48:00,changes,in_hours
b071bf55-55fe-f283-f184-0b34063d3597,safarilink,2026-07-23T23:23:00,baggage,outside_hours
9d9df773-7f95-585c-3cc3-e569aa34d63a,safarilink,2026-08-05T02:16:00,schedules,outside_hours
3a70955e-09ec-45bb-afc7-ee853117f861,safarilink,2026-08-07T14:57:00,baggage,in_hours
ea8d9ed1-c89b-3ffc-2ed5-9af0c8f33aea,safarilink,2026-07-31T21:47:00,destinations,outside_hours
516e5443-9a64-e323-ac0b-d968f0b1977e,safarilink,2026-08-06T16:23:00,charters,in_hours
dc77164f-5400-f377-d882-5310dcb91bf4,safarilink,2026-07-27T15:03:00,check_in,in_hours
b8110b9b-a481-a9aa-6589-de1925f32630,safarilink,2026-07-20T06:08:00,other,outside_hours
424b6af1-5491-b9b1-c36e-a99835a2b716,safarilink,2026-07-29T01:22:00,booking_lookup,outside_hours
068758be-00d3-f4a1-6294-c3216a2e0d1b,safarilink,2026-08-10T14:19:00,booking_lookup,in_hours
b2c2574c-6996-e912-f6f0-36fe72e19bd1,safarilink,2026-08-10T22:56:00,other,outside_hours
3da4f68c-7f20-2c93-dc53-89ed228a9082,safarilink,2026-07-23T14:04:00,booking_lookup,in_hours
76573052-cf7e-b9e6-fdf4-a2c14ef623e1,safarilink,2026-07-30T13:51:00,baggage,in_hours
3f13903c-4aec-374b-b822-ca8b3cee81fa,safarilink,2026-07-31T11:11:00,schedules,in_hours
2ff426cd-fe31-942a-d293-c93d5803dead,safarilink,2026-07-25T06:33:00,baggage,outside_hours
e428abb9-319c-b527-26ff-ec35918ea77e,safarilink,2026-08-06T03:23:00,check_in,outside_hours
f21b9b38-4294-023c-3acd-396676ff9289,safarilink,2026-07-25T07:07:00,check_in,outside_hours
18b8f3d5-2747-6b60-862e-38879cba6f53,safarilink,2026-08-10T07:02:00,charters,outside_hours
d7fbd09e-b39d-98c0-03a3-d597890a144a,safarilink,2026-07-14T19:22:00,frequent_flyer,outside_hours
dafe9c8b-b3f3-857c-6989-0757a0ac766b,safarilink,2026-07-14T22:16:00,baggage,outside_hours
f0c6211f-b6b0-d634-abe2-998a5bad3dc9,safarilink,2026-07-21T16:44:00,changes,in_hours
2c468489-945a-68f2-8238-10ec53018387,safarilink,2026-07-14T14:35:00,check_in,in_hours
055ea210-f199-ddd7-275d-eb9936c77abd,safarilink,2026-07-15T17:27:00,baggage,in_hours
3a95ffd8-42e5-a6dd-5ae0-8a566525d2f8,safarilink,2026-07-17T13:11:00,booking_lookup,in_hours
1ef1565d-f2b5-35d5-47dc-7d4c0944e623,safarilink,2026-07-30T03:46:00,booking_lookup,outside_hours
46d11215-c7d6-ed66-4d9d-c09efe51a1d5,safarilink,2026-07-31T20:19:00,booking_lookup,outside_hours
369e94e5-59f8-63d2-1b33-b736dcf9457c,safarilink,2026-08-01T16:02:00,booking_lookup,in_hours
c42666ff-99be-7d9c-2bf5-6b2a480622fd,safarilink,2026-08-01T02:22:00,schedules,outside_hours
60386ff1-1ea4-185d-b660-c0b69688b0d2,safarilink,2026-08-09T15:07:00,frequent_flyer,in_hours
212a5ba1-2c76-4bbc-f13d-857d9b6d32e1,safarilink,2026-07-26T08:24:00,booking_lookup,in_hours
43e3906c-ca7b-333e-f306-9b443913ba2c,safarilink,2026-08-06T13:57:00,baggage,in_hours
d57edbac-f1c3-7dbe-6930-afcaade01b3a,safarilink,2026-08-10T07:04:00,check_in,outside_hours
94e096d0-376b-7a65-5574-4b0c65182ca6,safarilink,2026-08-03T14:17:00,baggage,in_hours
095ae5d3-e5f6-73e8-e5a2-6a3727f04dd9,safarilink,2026-08-09T05:39:00,other,outside_hours
bb3206bd-2c12-faf0-299f-3af090f137d4,safarilink,2026-07-22T12:43:00,changes,in_hours
439f2bb8-d9dd-c6ab-2231-509a7432f0c3,safarilink,2026-07-20T11:49:00,booking_lookup,in_hours
139213a9-4dc1-47d1-e4da-7a525e75635f,safarilink,2026-08-07T10:11:00,baggage,in_hours
d5a27abe-279c-9a53-c52f-2da8c5d8835c,safarilink,2026-08-03T08:47:00,baggage,in_hours
e7692276-c4a3-f883-f23f-11cffe1affb5,safarilink,2026-07-23T23:40:00,baggage,outside_hours
6389d0bc-9dc0-6182-1452-d1065c882e3d,safarilink,2026-07-27T23:37:00,changes,outside_hours
0abf53e2-70a4-2789-cc1e-f284ee7eaaa6,safarilink,2026-08-08T07:47:00,schedules,outside_hours
d420d4e0-876e-0d9a-acfa-a9276d995a50,safarilink,2026-07-19T09:12:00,schedules,in_hours
e344b627-a471-7963-b191-51a93da18436,safarilink,2026-07-26T16:39:00,charters,in_hours
7c94e6ae-a612-a1af-3fad-4c001f847d33,safarilink,2026-07-31T17:27:00,baggage,in_hours
0750bd01-e6ee-009b-3272-104e2e55b4b1,safarilink,2026-08-04T18:40:00,baggage,outside_hours
c8835d0f-f825-6b2e-a768-cbdb5f750aa2,safarilink,2026-08-04T01:26:00,baggage,outside_hours
7c41499e-90dd-83c7-f6cc-a8a74e7532e0,safarilink,2026-07-27T13:53:00,baggage,in_hours
a86500a3-37af-0a5c-f850-37e86c91e09a,safarilink,2026-08-07T11:53:00,baggage,in_hours
04577f21-2ed0-30d1-f9ed-7492655fe7db,safarilink,2026-08-02T10:01:00,booking_lookup,in_hours
d04b1cb6-2447-cef0-83b1-a7bf8e906f97,safarilink,2026-07-30T23:50:00,booking_lookup,outside_hours
f10c78e3-f5e4-d456-39ca-98f47923a859,safarilink,2026-07-21T12:53:00,destinations,in_hours
da86bbd7-9461-0fa6-2786-780a5e58bec7,safarilink,2026-08-06T18:16:00,check_in,outside_hours
eb95aaa3-75c5-0149-d7c8-6e73dc97a503,safarilink,2026-07-27T15:16:00,changes,in_hours
df3e6a83-b875-b23b-6bc0-ef91c47a943d,safarilink,2026-07-20T23:52:00,destinations,outside_hours
7e4f9fa0-260a-0885-3ff2-abe724d5071c,safarilink,2026-08-07T21:59:00,changes,outside_hours
0a512bd5-bf9f-4591-5109-4343bfa2c9fe,safarilink,2026-07-28T17:19:00,destinations,in_hours
e3b0bb3b-3126-2e87-2274-5672d8ff3580,safarilink,2026-07-31T00:54:00,booking_lookup,outside_hours
a82bb514-2972-c3dc-b000-66d1755f4407,safarilink,2026-07-19T13:23:00,destinations,in_hours
5d9625df-288a-38eb-aeb2-acd0a04eb92d,safarilink,2026-07-22T13:31:00,schedules,in_hours
ecfc5ca7-a983-ec07-939c-56950b46dc98,safarilink,2026-07-26T09:03:00,booking_lookup,in_hours
76617d16-2b11-af42-c972-6ca7967556a6,safarilink,2026-08-07T16:28:00,schedules,in_hours
f1d3ee87-4da1-4478-3462-7acb22250da4,safarilink,2026-07-13T14:38:00,schedules,in_hours
6fc47ecd-28ff-b7d8-419e-6b3a225d5ae7,safarilink,2026-07-12T15:14:00,schedules,in_hours
8f828950-8e26-97e8-6da9-b36291356ecb,safarilink,2026-08-07T22:25:00,check_in,outside_hours
a726d303-5133-8a09-9ba5-b6c52b57a95a,safarilink,2026-07-26T16:23:00,schedules,in_hours
7e283913-9964-082f-34ed-a2818dad8ebf,safarilink,2026-08-10T23:41:00,booking_lookup,outside_hours
c2d8f6ba-7e4d-fb11-1e2a-984120785959,safarilink,2026-08-04T01:23:00,booking_lookup,outside_hours
81861611-1e06-6630-f34e-d99ea746c810,safarilink,2026-07-27T11:58:00,baggage,in_hours
81b34bc7-908e-89cf-5cbc-c0bd8ba406b3,safarilink,2026-07-30T01:31:00,baggage,outside_hours
88faf100-8762-34d7-6263-ed6244fe0d80,safarilink,2026-07-13T20:47:00,booking_lookup,outside_hours
f782c3ba-3223-fb91-c930-ca562b41ebb9,safarilink,2026-07-24T02:13:00,baggage,outside_hours
73f5e604-f0e8-2617-81e2-4f5dd790be64,safarilink,2026-08-09T14:35:00,booking_lookup,in_hours
f8922125-748d-a2d5-4326-ee701c61d215,safarilink,2026-07-18T00:45:00,check_in,outside_hours
c9612e3d-ef8d-79fd-52a9-334db9a97f5c,safarilink,2026-08-02T17:31:00,destinations,in_hours
df1f33e8-9252-9002-eef8-d772589c84ad,safarilink,2026-07-27T11:40:00,changes,in_hours
5f0a450d-c768-13ab-ac34-b52692b3238b,safarilink,2026-08-01T02:34:00,destinations,outside_hours
cf31df13-4147-fb6c-2b20-3378936f2ede,safarilink,2026-08-03T15:18:00,booking_lookup,in_hours
493da96c-f212-37be-696e-e80705467a7a,safarilink,2026-07-25T16:26:00,booking_lookup,in_hours
037a1071-b9e0-f89f-4c08-17aba90a0590,safarilink,2026-08-01T05:53:00,baggage,outside_hours
4e104ac9-5402-712c-9f58-68279f3aa77a,safarilink,2026-07-28T00:20:00,baggage,outside_hours
a8b2c5ba-9643-09b3-33b0-b363310be8c4,safarilink,2026-07-28T01:00:00,check_in,outside_hours
9d91cd8d-c00f-7776-d354-bbdc8d8f1468,safarilink,2026-08-09T21:31:00,booking_lookup,outside_hours
40240660-dc1c-3f4b-cd8e-b47a4fc3d942,safarilink,2026-07-12T04:33:00,baggage,outside_hours
4fc77b10-defe-70f9-1fc7-a37cf009ad1f,safarilink,2026-08-03T08:20:00,baggage,in_hours
9b30efa3-ddf9-8b0f-1810-d09e9bacbe9e,safarilink,2026-07-20T10:14:00,frequent_flyer,in_hours
b2b26dfd-be3e-cf91-ab0e-158a17dbf0e5,safarilink,2026-07-29T16:33:00,frequent_flyer,in_hours
becbc40f-dc5c-0da5-a49d-81e2df88ca8e,safarilink,2026-07-26T12:25:00,baggage,in_hours
0da24023-8e6a-1461-63d3-859fa872f089,safarilink,2026-08-05T07:26:00,baggage,outside_hours
9509e257-6c4c-5785-73d4-ba47713b1824,safarilink,2026-07-28T19:01:00,baggage,outside_hours
5eb9668c-07d8-7b13-4c9e-27451854dfb1,safarilink,2026-07-12T10:59:00,schedules,in_hours
5b833a45-a2a9-b592-a1be-de2dc24eeace,safarilink,2026-07-28T12:40:00,changes,in_hours
42f7e626-f639-8f8a-a45c-57a5cbe0dee2,safarilink,2026-08-09T17:14:00,destinations,in_hours
3dc3f605-9e31-d33f-ed6b-872bcb7eb3c4,safarilink,2026-07-13T01:21:00,schedules,outside_hours
f2c88005-4f34-edf3-5711-2e52ef944752,safarilink,2026-07-15T12:24:00,booking_lookup,in_hours
1e65ee08-5e14-cc8b-0159-aa6d74b80bde,safarilink,2026-07-20T14:40:00,schedules,in_hours
6e5d8a36-5241-f115-d833-671f9f2f64ac,safarilink,2026-07-22T11:46:00,booking_lookup,in_hours
b084b960-c336-d56d-b4a3-0dfbd18538ae,safarilink,2026-07-18T09:14:00,schedules,in_hours
954c9ec0-4e04-de1e-0fec-4e4dbf6ce8e1,safarilink,2026-08-07T02:55:00,baggage,outside_hours
4d6dc1fa-b66f-c378-fc79-603fa248ef09,safarilink,2026-08-08T08:20:00,charters,in_hours
8a6d90ee-b753-b648-2f7d-d8e61a9f8233,safarilink,2026-08-07T17:32:00,baggage,in_hours
e1ba848a-b4a9-3bcf-07d3-8ec039ea1f48,safarilink,2026-07-25T07:46:00,booking_lookup,outside_hours
5841c566-8cd0-a7b4-2171-770ab8e094cc,safarilink,2026-07-12T17:51:00,baggage,in_hours
ce5b056b-940c-354d-2eb5-ebd7a18a0e34,safarilink,2026-08-07T17:44:00,baggage,in_hours
9378848f-dcdc-1a30-c65b-d560e5ff7d69,safarilink,2026-08-04T13:28:00,schedules,in_hours
041c6f27-9cdf-c0a6-ea00-7734a16f46b5,safarilink,2026-07-21T04:12:00,check_in,outside_hours
e3e8cb8b-7a48-97ba-7f7b-6f7c4ead4056,safarilink,2026-07-24T13:34:00,destinations,in_hours
1dfc2203-05a6-d229-0acf-12436a9672fc,safarilink,2026-08-10T19:10:00,baggage,outside_hours
758db60f-3c65-f80e-8da4-d53958d8a34c,safarilink,2026-07-31T11:53:00,baggage,in_hours
0cf2a731-fb26-7eae-f948-7575f1612dcb,safarilink,2026-07-25T16:51:00,schedules,in_hours
c5170952-2237-2db1-06d8-9cdaa8df1fb4,safarilink,2026-07-14T09:48:00,schedules,in_hours
5d51243c-81d5-036d-f2e5-1ab4fb35e876,safarilink,2026-08-09T07:32:00,booking_lookup,outside_hours
ba3a2030-dcc0-be09-bf87-f48355a8e7b0,safarilink,2026-07-25T19:14:00,schedules,outside_hours
45b6140a-f516-ec26-a1ad-cbf4df8d30e9,safarilink,2026-07-14T14:38:00,check_in,in_hours
342325cb-6893-6c0f-36e1-9e1e4492dac2,safarilink,2026-08-09T13:09:00,schedules,in_hours
5be2b49b-ff60-2857-0c29-706cc9d0af72,safarilink,2026-08-07T15:53:00,changes,in_hours
d5bb72f3-9714-8c91-3337-c24756c7e50c,safarilink,2026-08-01T13:44:00,check_in,in_hours
73fc5210-7f44-a22c-c02b-3ead1fc21e9f,safarilink,2026-07-17T19:41:00,baggage,outside_hours
f00765c6-cfcc-9ab8-a4a1-35a03d7b7d80,safarilink,2026-08-03T10:28:00,changes,in_hours
c88594dd-b3be-efbc-f2fe-57b861a5c424,safarilink,2026-07-14T19:27:00,check_in,outside_hours
27099500-4fef-ff54-682c-eab462a9c133,safarilink,2026-07-12T09:01:00,frequent_flyer,in_hours
ec205e49-8902-9642-c4b4-7f89e27a3e9e,safarilink,2026-08-02T23:09:00,schedules,outside_hours
ee715524-c400-fd3c-19dc-dfedd01618e5,safarilink,2026-08-02T05:06:00,booking_lookup,outside_hours
fe992be8-73e8-f001-0b5a-17a059c00d31,safarilink,2026-08-02T15:14:00,schedules,in_hours
60450ab7-8978-a8d0-9c23-fb85ab13c79a,safarilink,2026-07-17T07:44:00,schedules,outside_hours
e20441a8-b259-d747-c80a-ba4f2bb38b66,safarilink,2026-07-30T22:34:00,other,outside_hours
c2f3e3e5-397c-4cc4-499f-f721873fbe5e,safarilink,2026-08-02T00:55:00,baggage,outside_hours
8cd52800-609a-a3f5-b2bc-572c4a5b0cc9,safarilink,2026-07-19T01:53:00,destinations,outside_hours
b878dee8-3e11-8d94-c039-61fc6f9703a7,safarilink,2026-07-17T18:45:00,baggage,outside_hours
86bbb187-c6f9-2196-c3cb-14f898520170,safarilink,2026-08-03T15:27:00,schedules,in_hours
3fff9826-88bf-4c81-c183-f13590496c44,safarilink,2026-07-28T09:16:00,schedules,in_hours
f530dfa1-18eb-6581-823f-ddd2936600bc,safarilink,2026-07-23T19:38:00,other,outside_hours
aefbfb76-279a-9c55-0221-821afa252a3e,safarilink,2026-07-19T23:52:00,check_in,outside_hours
918dc468-df7a-c380-9c75-5c62067688e0,safarilink,2026-08-10T06:08:00,changes,outside_hours
21fb35aa-e884-004d-c859-224d5163694f,safarilink,2026-07-29T22:19:00,destinations,outside_hours
1c4d1a04-61a9-d48d-f555-319c2ab45a8a,safarilink,2026-07-27T15:38:00,destinations,in_hours
bb2042f4-214c-b06c-4077-c27c920b6c60,safarilink,2026-08-05T13:25:00,booking_lookup,in_hours
6b759aa5-391b-a75b-8894-320b45db7420,safarilink,2026-08-08T06:28:00,schedules,outside_hours
2c9d2cf6-a0b2-b557-c15b-74f4e1bb147f,safarilink,2026-07-25T20:37:00,charters,outside_hours
59ccb0b4-5ae4-4a05-457d-0c2cbe2e96b6,safarilink,2026-07-21T16:33:00,baggage,in_hours
f0013001-ad66-2af2-56fb-f7eaa69c6a6b,safarilink,2026-07-29T12:45:00,booking_lookup,in_hours
6d220653-957c-a565-5ae5-e975e0766f85,safarilink,2026-08-02T15:17:00,booking_lookup,in_hours
461ba3f8-2b99-185f-5c96-100c3d9ccb67,safarilink,2026-07-27T17:26:00,charters,in_hours
91a7dbd8-81b0-cc86-cf99-11bc673c8a93,safarilink,2026-07-15T03:33:00,baggage,outside_hours
eff11608-203a-a095-b6cd-a7e25b39f98a,safarilink,2026-08-01T18:52:00,check_in,outside_hours
ef78703b-b7b3-61e5-5156-816ad619348b,safarilink,2026-07-30T16:18:00,baggage,in_hours
dbaeedd3-d99d-9f98-4457-9801af3e4f59,safarilink,2026-07-29T10:30:00,destinations,in_hours
c5d95be8-3e4d-425a-c476-b85e6f53d9d0,safarilink,2026-07-24T07:00:00,check_in,outside_hours
e3d3a0fe-917f-de5e-8be2-a9f177e3f81a,safarilink,2026-08-05T13:20:00,schedules,in_hours
3bf68afe-2c19-5165-1a0e-7ce575c0d0cf,safarilink,2026-07-30T14:29:00,changes,in_hours
b7f0fb87-0dff-726f-0d93-2d915acc370e,safarilink,2026-07-31T12:16:00,frequent_flyer,in_hours
3e7c12fc-bbd3-20ff-9d18-4b6d663f6f58,safarilink,2026-07-28T04:05:00,frequent_flyer,outside_hours
8fba4690-1fed-5d39-a8c4-82bee8ceb366,safarilink,2026-08-06T14:34:00,charters,in_hours
a65dd457-2340-1173-71cb-0ba7078cb0be,safarilink,2026-07-21T11:18:00,schedules,in_hours
b6c89859-8a93-8f58-228b-d973fbc0ceed,safarilink,2026-08-05T19:25:00,check_in,outside_hours
6cbfbee7-5fc3-b281-5dfc-778a2ea244e8,safarilink,2026-07-31T11:53:00,baggage,in_hours
03388aff-8986-9fdf-fc36-39eda42d4442,safarilink,2026-07-27T17:24:00,schedules,in_hours
81d9f00f-d32d-40f3-c7d5-e78c1cec1559,safarilink,2026-08-04T16:38:00,baggage,in_hours
59884f45-96bc-9738-29da-0235489bbcee,safarilink,2026-08-09T13:04:00,schedules,in_hours
9ae2b336-646e-833d-cc70-895f322ca48b,safarilink,2026-08-10T09:54:00,baggage,in_hours
ccd3710b-9286-2e58-4d9c-cc0acffea801,safarilink,2026-08-08T12:38:00,schedules,in_hours
ba2deb71-139c-dc2f-ba5d-11b0883fa949,safarilink,2026-07-13T14:41:00,destinations,in_hours
2b03d7ee-bdb5-6ffc-57d7-3c1e6ca5ba7a,safarilink,2026-07-12T01:00:00,check_in,outside_hours
b926e64d-623e-2c0b-27b8-a723129d5e31,safarilink,2026-07-16T09:18:00,charters,in_hours
