account_id,sku,tenant_id,contract_price,discount_pct_VERIFY,valid_from,valid_to
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,OFF-1252,sai-ke,3675.06,23.69,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,EAT-1285,sai-ke,9247.93,18.03,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,EAT-1274,sai-ke,7231.03,22.24,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,HP-1028,sai-ke,8848.29,20.06,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,VED-1203,sai-ke,363.4,22.37,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,D-L-1039,sai-ke,9333.52,22.08,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,PRI-1154,sai-ke,8122.85,23.15,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,EAT-1286,sai-ke,3515.9,19.4,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,SCH-1312,sai-ke,8274.94,21.96,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,BRO-1052,sai-ke,7517.52,21.58,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,APC-1300,sai-ke,8058.53,19.3,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,HEL-1115,sai-ke,6845.8,23.66,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,FEL-1186,sai-ke,886.51,18.45,2026-02-12,2027-02-07
15cdfa54-0dd4-f1ab-e9dc-2169d092207a,UHU-1190,sai-ke,2483.91,23.65,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,FEL-1182,sai-ke,9967.65,16.56,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,DEL-1063,sai-ke,6749.03,12.74,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,EAT-1277,sai-ke,5418.7,15.73,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,OFF-1263,sai-ke,869.36,12.24,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,SCH-1306,sai-ke,9730.23,13.2,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,REX-1175,sai-ke,8934.04,14.7,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,BLU-1308,sai-ke,1314.34,13.98,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,HP-1055,sai-ke,4826.14,15.49,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,OFF-1244,sai-ke,444.59,14.61,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,UHU-1221,sai-ke,9540.33,12.9,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,BRO-1049,sai-ke,5731.27,12.75,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,LEN-1082,sai-ke,758.28,12.37,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,CRA-1152,sai-ke,2055.38,14.51,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,HEL-1115,sai-ke,7654.55,14.64,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,SCH-1317,sai-ke,4400.91,13.8,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,EPS-1029,sai-ke,4740.97,15.33,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,OFF-1235,sai-ke,6121.55,14.29,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,PRI-1133,sai-ke,5065.07,15.93,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,D-L-1064,sai-ke,918.95,15.42,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,LEN-1067,sai-ke,9817.13,14.63,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,SKO-1130,sai-ke,2845.48,16.8,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,BRO-1019,sai-ke,859.38,12.58,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,CAN-1040,sai-ke,6348.12,13.33,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,PRI-1174,sai-ke,1594.8,15.83,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,OFF-1180,sai-ke,5802.81,12.8,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,EAT-1285,sai-ke,9451.34,16.23,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,EAT-1274,sai-ke,8137.34,12.5,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,ORT-1165,sai-ke,8119.99,15.74,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,EPS-1058,sai-ke,1796.52,14.31,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,OFF-1255,sai-ke,8161.22,14.64,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,REX-1178,sai-ke,7853.06,12.06,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,KAN-1218,sai-ke,2682.63,15.71,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,DEL-1077,sai-ke,3983.04,13.24,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,CAN-1060,sai-ke,3587.27,12.33,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,OFF-1238,sai-ke,4389.46,13.01,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,CRA-1142,sai-ke,9552.6,16.01,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,VED-1196,sai-ke,6348.32,14.92,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,TRI-1298,sai-ke,4020.08,16.12,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,TRI-1282,sai-ke,3764.73,14.03,2026-02-12,2027-02-07
8af13860-9fc0-2d32-e476-bd13a289d846,VED-1214,sai-ke,4581.9,15.59,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,MAP-1172,sai-ke,4280.17,7.35,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,EAT-1277,sai-ke,5926.31,7.83,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,OFF-1164,sai-ke,4561.89,10.43,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,PRI-1160,sai-ke,9650.49,7.12,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,UHU-1151,sai-ke,4439.69,9.56,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,ORT-1315,sai-ke,2386.5,6.92,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,PRI-1112,sai-ke,5975.57,8.67,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,BLU-1269,sai-ke,8041.68,6.21,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,LEN-1082,sai-ke,779.63,9.9,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,CRA-1152,sai-ke,2256.58,6.15,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,D-L-1057,sai-ke,1054.32,6.17,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,DEL-1054,sai-ke,10373.65,10.76,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,CAN-1091,sai-ke,8746.38,9.95,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,OFF-1243,sai-ke,10759.11,9.81,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,TRI-1310,sai-ke,6899.57,6.7,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,EPS-1081,sai-ke,1043.94,7.35,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,BRO-1033,sai-ke,2174.5,8.97,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,KAN-1189,sai-ke,6689.19,5.08,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,OFF-1230,sai-ke,5121.48,6.89,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,EAT-1274,sai-ke,8299.52,10.76,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,HEL-1126,sai-ke,10687.01,8.45,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,CAN-1022,sai-ke,4194.37,7.63,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,EPS-1058,sai-ke,1942.55,7.34,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,EAT-1283,sai-ke,2479.05,10.27,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,SKO-1192,sai-ke,7016.66,7.53,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,VED-1209,sai-ke,8488.15,8.61,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,SKO-1167,sai-ke,1911.97,7.22,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,PRI-1202,sai-ke,6693.99,9.9,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,OFF-1260,sai-ke,2952.49,9.41,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,FEL-1225,sai-ke,9855.18,9.65,2026-02-12,2027-02-07
07ea7ec8-6b78-953f-0b66-ad7cd3b3ba4d,HEL-1115,sai-ke,8136.34,9.26,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,OFF-1245,sai-ke,3813.81,9.63,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,SKO-1116,sai-ke,1201.41,10.83,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,FEL-1140,sai-ke,4107.37,7.23,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,CAN-1098,sai-ke,3420.08,7.86,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,CAN-1037,sai-ke,9018.67,10.39,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,CAN-1023,sai-ke,9795.27,10.68,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,CRA-1152,sai-ke,2150.36,10.56,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,HEL-1156,sai-ke,5463.31,10.17,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,HP-1047,sai-ke,9418.37,7.73,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,D-L-1057,sai-ke,1061.68,5.52,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,DEL-1103,sai-ke,1858.19,8.82,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,CAN-1100,sai-ke,4855.03,7.55,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,BLU-1293,sai-ke,7625.4,10.18,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,BRO-1056,sai-ke,9104.4,6.05,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,TRI-1310,sai-ke,6642.47,10.18,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,VED-1193,sai-ke,891.65,6.5,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,TRI-1280,sai-ke,1578.32,6.33,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,HP-1028,sai-ke,10403.41,6.01,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,EAT-1274,sai-ke,8805.43,5.32,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,CAN-1087,sai-ke,627.16,8.59,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,SCH-1278,sai-ke,4006.69,6.26,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,REX-1219,sai-ke,2327.65,5.38,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,FEL-1122,sai-ke,8932.41,5.83,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,OFF-1238,sai-ke,4749.94,5.86,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,KAN-1110,sai-ke,9205.53,8.95,2026-02-12,2027-02-07
75891ee8-ff77-b7cc-3ab3-5af3772f7f5a,HEL-1115,sai-ke,8305.47,7.38,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,LEN-1071,sai-ke,3968.5,19.61,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,OFF-1257,sai-ke,7648.65,23.46,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,OFF-1232,sai-ke,4223.84,21.56,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,OFF-1246,sai-ke,2956.87,21.88,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,APC-1303,sai-ke,615.16,23.77,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,HEL-1191,sai-ke,3529.76,19.54,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,UHU-1221,sai-ke,8944.26,18.34,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,CRA-1152,sai-ke,1853.02,22.93,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,HP-1092,sai-ke,4934.3,22.37,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,EPS-1029,sai-ke,4302.37,23.16,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,OFF-1254,sai-ke,9228.89,20.94,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,CRA-1216,sai-ke,1019.64,18.23,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,BRO-1056,sai-ke,7661.14,20.94,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,CAN-1001,sai-ke,4526.09,18.07,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,MAP-1149,sai-ke,2428.68,23.65,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,LEN-1067,sai-ke,9255.65,19.51,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,BLU-1289,sai-ke,5217.26,22.77,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,HP-1031,sai-ke,164.44,23.91,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,EAT-1285,sai-ke,8947.5,20.69,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,UHU-1145,sai-ke,5084.09,22.59,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,VED-1211,sai-ke,907.43,19.71,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,EPS-1058,sai-ke,1644.81,21.54,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,OFF-1256,sai-ke,8432.53,21.37,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,SKO-1179,sai-ke,5456.68,19.08,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,EAT-1286,sai-ke,3477.89,20.27,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,CAN-1060,sai-ke,3236.82,20.89,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,OFF-1258,sai-ke,8664.44,23.89,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,PRI-1181,sai-ke,571.3,18.59,2026-02-12,2027-02-07
767c0c6f-9fe5-eed6-6962-a4952889f486,BRO-1002,sai-ke,5155.72,18.3,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,CAN-1066,sai-ke,6935.74,14.7,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,DEL-1025,sai-ke,5850.48,12.93,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,OFF-1246,sai-ke,3198.98,15.48,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,PRI-1112,sai-ke,5434.53,16.94,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,CAN-1098,sai-ke,3150.81,15.11,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,PRI-1226,sai-ke,3597.34,13.83,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,CAN-1091,sai-ke,8096.97,16.63,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,CAN-1024,sai-ke,7445.25,12.67,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,DEL-1021,sai-ke,3976.06,13.75,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,SKO-1127,sai-ke,3125.51,15.54,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,MAP-1147,sai-ke,2027.69,14.47,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,BLU-1304,sai-ke,1376.53,13.17,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,D-L-1070,sai-ke,4769.72,16.66,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,BRO-1019,sai-ke,835.8,14.98,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,OFF-1241,sai-ke,9201.07,15.8,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,HP-1031,sai-ke,184.63,14.56,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,HP-1108,sai-ke,8106.08,15.4,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,SKO-1204,sai-ke,1486.85,16.56,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,ORT-1165,sai-ke,8143.77,15.49,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,PRI-1120,sai-ke,6456.41,12.32,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,EPS-1011,sai-ke,1307.44,13.28,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,OFF-1169,sai-ke,7992.19,13.68,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,PRI-1111,sai-ke,3837.72,16.1,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,FEL-1122,sai-ke,7913.73,16.57,2026-02-12,2027-02-07
04c823b4-adac-2af1-e7ad-31e0930ab83a,TRI-1282,sai-ke,3777.22,13.75,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,OFF-1245,sai-ke,3275.12,22.4,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,BRO-1010,sai-ke,7449.8,23.31,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,D-L-1072,sai-ke,1053.61,23.77,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,ORT-1294,sai-ke,534.65,18.5,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,LEN-1042,sai-ke,652.47,19.53,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,BLU-1305,sai-ke,4182.14,22.42,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,OFF-1233,sai-ke,3978.26,20.54,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,OFF-1248,sai-ke,4859.48,18.12,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,EPS-1102,sai-ke,1678.0,23.26,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,CAN-1023,sai-ke,8529.24,22.23,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,LEN-1005,sai-ke,5559.54,19.71,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,FEL-1121,sai-ke,982.85,21.16,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,UHU-1131,sai-ke,5115.67,18.16,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,OFF-1237,sai-ke,6023.84,20.0,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,LEN-1034,sai-ke,5020.02,20.48,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,TRI-1310,sai-ke,5742.19,22.35,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,SKO-1127,sai-ke,2850.57,22.97,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,TRI-1280,sai-ke,1373.81,18.47,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,FEL-1146,sai-ke,6388.99,23.61,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,TRI-1272,sai-ke,7995.7,20.52,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,KAN-1187,sai-ke,8898.35,21.2,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,OFF-1180,sai-ke,5385.01,19.08,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,LEN-1032,sai-ke,4718.6,20.41,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,OFF-1266,sai-ke,9043.19,18.38,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,PRI-1120,sai-ke,5990.14,18.65,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,EAT-1276,sai-ke,4309.3,18.27,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,SCH-1278,sai-ke,3348.7,21.65,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,D-L-1016,sai-ke,8393.71,23.47,2026-02-12,2027-02-07
c331d694-9eab-fac3-010e-df895fb6c6c3,DEL-1006,sai-ke,1136.16,18.63,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,OFF-1236,sai-ke,2400.64,14.65,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,BRO-1107,sai-ke,866.96,15.38,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,MAP-1172,sai-ke,3892.59,15.74,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,D-L-1072,sai-ke,1170.4,15.32,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,OFF-1232,sai-ke,4589.98,14.76,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,OFF-1239,sai-ke,1848.41,15.2,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,CAN-1098,sai-ke,3217.36,13.32,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,UHU-1119,sai-ke,1696.34,14.73,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,SKO-1228,sai-ke,923.56,14.32,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,OFF-1248,sai-ke,5076.3,14.47,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,TRI-1290,sai-ke,4388.88,15.03,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,CAN-1100,sai-ke,4612.52,12.16,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,CRA-1199,sai-ke,5855.78,15.56,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,LEN-1034,sai-ke,5350.87,15.24,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,D-L-1073,sai-ke,1664.62,15.21,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,ORT-1132,sai-ke,4809.8,16.86,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,LEN-1067,sai-ke,9583.22,16.66,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,DEL-1041,sai-ke,8760.0,14.23,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,HP-1027,sai-ke,2314.48,15.15,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,ORT-1205,sai-ke,2064.61,16.43,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,HP-1068,sai-ke,799.7,13.32,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,HP-1090,sai-ke,4509.23,15.99,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,D-L-1099,sai-ke,7448.16,15.98,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,SCH-1278,sai-ke,3572.95,16.41,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,REX-1219,sai-ke,2053.62,16.52,2026-02-12,2027-02-07
a0c565be-900e-95df-1213-4697fa3dc6a9,SKO-1167,sai-ke,1791.74,13.06,2026-02-12,2027-02-07
