order_line_id,order_id,sku,tenant_id,qty,unit_price,line_total
376d7883-e7ae-45d3-0808-0e891cc60982,SO-2061,UHU-1119,sai-ke,7,1875.04,13125.28
9bcdf235-d3c1-85e0-0f84-8899bf593fed,SO-2061,HP-1108,sai-ke,8,8816.37,70530.96
e13f32db-3efa-1c1e-b1ed-08d307e58a68,SO-2061,CAN-1060,sai-ke,8,3690.03,29520.24
16ef3374-7022-5b00-67a1-058165707c43,SO-2061,HP-1093,sai-ke,4,1209.92,4839.68
d5edbb2c-87a7-ce23-b992-9046e3f30f7d,SO-2062,SKO-1179,sai-ke,3,6252.62,18757.86
6b3d3d3a-dead-9b1c-08a6-3ca9b4fd6aea,SO-2062,EAT-1286,sai-ke,5,4095.56,20477.8
5136d7b9-24b8-6b5b-9d17-12d486c9b37f,SO-2062,BRO-1038,sai-ke,4,6310.28,25241.12
5464218b-5eec-2a12-e038-0efad9a74969,SO-2063,PRI-1160,sai-ke,8,9685.41,77483.28
593be278-210f-86ce-533d-66a6a80378b3,SO-2063,TRI-1282,sai-ke,4,4039.34,16157.36
7a727a01-4a80-f1b3-d819-1656619f68a0,SO-2063,REX-1137,sai-ke,1,1867.44,1867.44
b36b7279-e1d5-f98a-0941-67df2a3d593f,SO-2064,UHU-1119,sai-ke,1,1875.04,1875.04
be7e5887-b1df-1f62-35de-8bc9be467b84,SO-2064,DEL-1077,sai-ke,1,4149.88,4149.88
cd6a7988-d8ea-0436-0679-4f319c81dac2,SO-2064,D-L-1013,sai-ke,4,10626.66,42506.64
261be367-ee43-5fca-3735-475d4352d4bf,SO-2065,DEL-1077,sai-ke,1,4149.88,4149.88
12dab762-14ac-9089-9065-6dfecb0bcbdf,SO-2065,BRO-1052,sai-ke,8,8749.48,69995.84
e063e023-c072-3b77-6717-a6819a91bf5e,SO-2065,PRI-1111,sai-ke,6,4324.62,25947.72
fcb278fa-92bb-1ffd-1816-c7f6770abbc0,SO-2066,LEN-1005,sai-ke,7,6375.19,44626.33
c54f02cf-978c-222b-ae62-d130564fa0c6,SO-2066,OFF-1251,sai-ke,1,5644.89,5644.89
141a5044-cbc0-cd07-4fb2-4471332f6b96,SO-2066,SKO-1127,sai-ke,1,3448.34,3448.34
637babdf-eb8e-ddce-63cc-a2cccf8e90a1,SO-2066,SKO-1159,sai-ke,4,5208.54,20834.16
a135bb0c-ceda-844f-da54-ce65448fa181,SO-2066,SKO-1179,sai-ke,7,6252.62,43768.34
0b216f72-b6bf-c29e-d1c9-b3cc69477700,SO-2067,UHU-1119,sai-ke,7,1875.04,13125.28
3c86f84a-4f57-71a9-0050-1262ef2b06ce,SO-2067,FEL-1197,sai-ke,5,3034.83,15174.15
dc54f01f-3c1d-0868-36f1-4ab8d163df99,SO-2067,DEL-1077,sai-ke,8,4149.88,33199.04
f28a0242-97a8-720e-8e15-f6b4a80d4770,SO-2068,PRI-1202,sai-ke,2,6954.07,13908.14
accbe3aa-8ef4-d47e-3d74-9d55c866a3f7,SO-2068,OFF-1253,sai-ke,3,5105.63,15316.89
ab8e9a71-8f99-3d36-e70a-41a88044a927,SO-2068,OFF-1267,sai-ke,5,9309.17,46545.85
e2ac27fe-6164-6314-0c0e-dd3ab711f677,SO-2068,BRO-1086,sai-ke,6,3914.12,23484.72
be9f8e5d-9753-7633-f7f3-f14405e0402d,SO-2068,SKO-1127,sai-ke,7,3448.34,24138.38
d1b8b3ad-c61f-96bd-a566-c7c718fa5983,SO-2069,OFF-1253,sai-ke,6,5105.63,30633.78
c89aaac1-dea3-5739-bc99-6d585210e202,SO-2069,PRI-1202,sai-ke,7,6954.07,48678.49
8c6408f3-3dde-6df2-ffea-e7c372146c25,SO-2069,PRI-1111,sai-ke,8,4324.62,34596.96
f69a7f29-c223-3b71-d46b-fa59ad7084a4,SO-2069,CAN-1060,sai-ke,3,3690.03,11070.09
da77334c-5932-0891-7b9a-f29f4fb58032,SO-2070,D-L-1039,sai-ke,2,10878.93,21757.86
cdc695dd-168a-b278-f8d8-06d8bb2d6101,SO-2070,HP-1104,sai-ke,2,4375.88,8751.76
5bbf0c9f-93ac-8c44-16fe-5b100ede526b,SO-2070,OFF-1253,sai-ke,2,5105.63,10211.26
58577750-bef9-a0c0-b4d3-f1b3d692737a,SO-2071,OFF-1264,sai-ke,8,9849.13,78793.04
96e1bcea-8957-35cc-0b7a-e142f2408dd2,SO-2071,BRO-1049,sai-ke,3,6043.23,18129.69
abeb7da5-814e-cd3b-471e-5b25759dc5eb,SO-2071,OFF-1251,sai-ke,2,5644.89,11289.78
e9718440-5519-ee92-7b77-062ecebe9c93,SO-2072,OFF-1253,sai-ke,1,5105.63,5105.63
6271b8b2-8ba9-aa1f-30be-2bd8d5f9b89f,SO-2072,EAT-1286,sai-ke,3,4095.56,12286.68
fcf3b658-42d9-2b47-71d3-4abbc5ef5770,SO-2072,OFF-1247,sai-ke,8,4286.61,34292.88
e5ea6376-1e8c-bd6d-4ca3-010165eefab6,SO-2072,PRI-1202,sai-ke,6,6954.07,41724.42
4554dfb3-4017-0f2e-261f-f623b65efda4,SO-2072,BRO-1038,sai-ke,1,6310.28,6310.28
6737e644-d66b-e210-0647-5fcd8f6d515f,SO-2073,TRI-1299,sai-ke,3,5611.16,16833.48
8f43c806-7c4e-c469-4893-414ccbbf1804,SO-2073,OFF-1168,sai-ke,3,9732.9,29198.7
6048ddab-364b-2de2-f7f6-b29c133ec9b5,SO-2073,KAN-1187,sai-ke,7,9875.94,69131.58
0a7e985b-eac0-d89a-a3ac-4e5aba415ac8,SO-2073,OFF-1235,sai-ke,3,6089.52,18268.56
3de19751-8c11-7159-118a-ee0c1216bc02,SO-2074,HP-1031,sai-ke,7,188.33,1318.31
e99008f4-0d59-95a9-a038-de6e210d8c1a,SO-2074,BRO-1012,sai-ke,2,4187.8,8375.6
36c969c5-bdb6-1a64-a8c1-cd210ece2c69,SO-2074,KAN-1110,sai-ke,3,8618.47,25855.41
8780d39f-5db1-f980-3e7c-b6eb1d91cfe4,SO-2075,SKO-1228,sai-ke,2,905.9,1811.8
983fe0ca-d65e-2e00-31ea-3269c996686d,SO-2075,APC-1296,sai-ke,6,10167.4,61004.4
105228ae-dcee-5243-cf21-72e2b8a2e3df,SO-2075,CAN-1101,sai-ke,1,7266.9,7266.9
b351e476-ba30-b7e9-16d9-c47a689cce90,SO-2075,SKO-1192,sai-ke,2,6321.79,12643.58
d5a82320-9122-e32a-039d-832224366fec,SO-2076,CAN-1101,sai-ke,3,7266.9,21800.7
c8299955-9685-d983-cfca-b7fc0d2ec1e5,SO-2076,UHU-1128,sai-ke,5,4189.48,20947.4
c4bea396-440e-3c1e-a31a-036e96259266,SO-2076,SKO-1228,sai-ke,8,905.9,7247.2
52193958-b1c7-13b4-0391-b23a0f449d7a,SO-2076,EPS-1094,sai-ke,2,6485.16,12970.32
23456bf2-79a3-6963-5178-ee70098b8811,SO-2076,APC-1296,sai-ke,1,10167.4,10167.4
1611b34f-055d-d071-2673-53f9dcdb8b66,SO-2077,UHU-1128,sai-ke,6,4189.48,25136.88
2da9d83d-2eb6-a345-c4cd-6487ef281cc8,SO-2077,SCH-1306,sai-ke,4,9363.59,37454.36
ab690f06-fe90-116e-bca3-556b5eacc805,SO-2077,CAN-1024,sai-ke,8,7108.01,56864.08
a079c0a8-ed2b-5bfd-3cf6-cf4b3faf8960,SO-2077,FEL-1186,sai-ke,3,912.75,2738.25
2c79b7a9-8652-8358-3bce-273385a36049,SO-2077,KAN-1207,sai-ke,5,4020.06,20100.3
a45bd07f-5d62-2772-f904-5a7fdc6b4370,SO-2078,FEL-1186,sai-ke,6,912.75,5476.5
f8b2937f-4991-a5bb-93db-bc93aec96382,SO-2078,PRI-1124,sai-ke,5,8079.91,40399.55
87438e82-435b-94bb-ac8f-d95c99e25fb8,SO-2078,TRI-1271,sai-ke,7,4902.54,34317.78
d4a88286-592c-d53d-4904-d67e92a1216c,SO-2078,TRI-1299,sai-ke,5,5611.16,28055.8
06e3cffb-69a5-3c98-f7f4-0164a274705a,SO-2079,APC-1296,sai-ke,1,10167.4,10167.4
aaac62f2-738d-28c1-d882-a693ff797e97,SO-2079,EPS-1058,sai-ke,1,1747.22,1747.22
339ad287-ca5b-7a66-10a0-5b8c4cbd1d59,SO-2079,PRI-1124,sai-ke,7,8079.91,56559.37
5d8ff71f-7196-2f31-41a8-e6baaa6c6a2a,SO-2080,BRO-1012,sai-ke,6,4187.8,25126.8
8a1b983b-bb68-f65a-c2e6-a6c63ff8810d,SO-2080,OFF-1246,sai-ke,7,3201.43,22410.01
e89937b7-f2f6-5491-514f-eb0fbb8283af,SO-2080,BRO-1085,sai-ke,4,7215.45,28861.8
f3cd88bc-be2c-b8a5-cb79-8b6093f754f4,SO-2080,OFF-1164,sai-ke,6,4386.03,26316.18
087fbf3e-723e-0442-5443-ad566ef28d30,SO-2081,VED-1166,sai-ke,8,6549.94,52399.52
4f5443f8-9404-feb6-3460-f6b5f3d3d8dd,SO-2081,DEL-1063,sai-ke,4,6741.15,26964.6
32a85202-7264-b53b-329e-37eb7a4cd7f7,SO-2081,TRI-1271,sai-ke,7,4902.54,34317.78
af1bacd3-eea8-5490-34e1-6537450a7b61,SO-2081,BRO-1012,sai-ke,3,4187.8,12563.4
d6b11d9f-f74c-dce5-e16a-463c4bdc1e69,SO-2082,SKO-1192,sai-ke,4,6321.79,25287.16
6de07b89-7508-b67c-3fb3-f79239685967,SO-2082,OFF-1168,sai-ke,2,9732.9,19465.8
7f573be8-09bb-df7b-6942-d026630c286a,SO-2082,D-L-1016,sai-ke,2,9367.72,18735.44
e20057af-4e67-9e97-245e-1e0c31ecc28e,SO-2083,APC-1296,sai-ke,7,10167.4,71171.8
2e881856-0d1a-2613-c638-03eb047067b8,SO-2083,OFF-1235,sai-ke,2,6089.52,12179.04
fd4ccb9e-6a92-dec7-a8d2-f1c4d5c82c67,SO-2083,BRO-1085,sai-ke,4,7215.45,28861.8
478bc3dd-b828-5b55-f131-0fabf3e6060d,SO-2083,DEL-1021,sai-ke,6,3865.38,23192.28
c8838a85-0266-0c57-e0a5-ac7d488cb063,SO-2083,OFF-1164,sai-ke,8,4386.03,35088.24
ad7f24e3-976e-0a5a-18cb-c264d201e670,SO-2084,SCH-1306,sai-ke,6,9363.59,56181.54
357dcfbb-3848-5d6f-5a81-0512b3e1da32,SO-2084,UHU-1128,sai-ke,4,4189.48,16757.92
c8a63378-89de-65f7-c9bf-25d0349a42b7,SO-2084,DEL-1103,sai-ke,7,1789.56,12526.92
ec368142-1c1f-b9b1-06e9-e390f47419e1,SO-2084,EPS-1094,sai-ke,4,6485.16,25940.64
dad76e35-3ac0-ec92-e3e5-d77d05377144,SO-2085,TRI-1275,sai-ke,3,193.78,581.34
36bcdd51-3f7c-c95a-ce84-3ef3bf49ac00,SO-2085,FEL-1215,sai-ke,6,8120.7,48724.2
b6967100-e525-23aa-1f81-502d84ea009a,SO-2085,EPS-1020,sai-ke,2,7576.25,15152.5
628bff62-47c5-fec5-282a-cb9289b3717d,SO-2085,HP-1084,sai-ke,3,5614.09,16842.27
21d6dfb8-3831-069b-e01d-9e980679eeb6,SO-2085,OFF-1253,sai-ke,6,5243.68,31462.08
b486ae70-67c0-f355-bbdd-0f47417a9f08,SO-2086,OFF-1243,sai-ke,2,10830.0,21660.0
996cc880-ec47-5dee-33b1-629b431de94f,SO-2086,CAN-1087,sai-ke,7,629.15,4404.05
9fd35c63-b04f-b2e6-263c-b6d84a02cd0d,SO-2086,TRI-1275,sai-ke,3,193.78,581.34
47d08776-9b88-25fa-fab1-ad9958fbf8a6,SO-2086,APC-1281,sai-ke,7,8575.36,60027.52
7c045a89-9bab-5508-cec3-5af0aa5148cd,SO-2086,EPS-1045,sai-ke,4,9043.43,36173.72
e74a5ac3-f360-a0e0-20ec-95f6e00a6739,SO-2087,OFF-1253,sai-ke,2,5243.68,10487.36
14b94d6c-63ba-61fc-d4e5-2dad38439854,SO-2087,EAT-1277,sai-ke,2,5774.28,11548.56
1190b365-05b5-6f95-0749-1c1da6de05f1,SO-2087,OFF-1180,sai-ke,5,6008.56,30042.8
ab683cbb-a3d6-28de-5da1-3004bfc119bd,SO-2088,LEN-1032,sai-ke,3,5417.34,16252.02
3c2a70d2-6ba5-b023-c431-ea3d445c18cd,SO-2088,VED-1193,sai-ke,8,905.27,7242.16
e251bce7-bd37-e972-98f0-26af526a193e,SO-2088,UHU-1221,sai-ke,6,9898.61,59391.66
40104f21-1aac-a407-c56d-791dab5cb6fa,SO-2088,EPS-1045,sai-ke,6,9043.43,54260.58
5dbd2093-556e-ec72-51f0-2dbec8dd9443,SO-2089,CAN-1101,sai-ke,2,8013.84,16027.68
60715821-ce2a-17ef-f62d-f49fd40af349,SO-2089,OFF-1234,sai-ke,5,5480.49,27402.45
e138f97e-0826-822d-27aa-9ef55dfe406d,SO-2089,BRO-1056,sai-ke,8,8681.22,69449.76
2dddf225-2e26-8d46-53f8-0d2ffa451436,SO-2090,SCH-1292,sai-ke,8,3752.57,30020.56
7d53607c-0e21-1055-5933-f92c388bd246,SO-2090,EPS-1045,sai-ke,7,9043.43,63304.01
84eda90a-7e9d-3f2b-9cf6-3136189d86bd,SO-2090,ORT-1210,sai-ke,4,1615.52,6462.08
adcda85c-e164-8578-e075-9641ceb488e2,SO-2091,HP-1084,sai-ke,3,5614.09,16842.27
c35570fd-c24c-9e31-8da8-89f2b7fa09b6,SO-2091,CAN-1023,sai-ke,8,10271.62,82172.96
6e7623b9-79ff-b269-bff3-be143bb186bb,SO-2091,BRO-1089,sai-ke,1,652.12,652.12
5e53a91c-670a-c213-0384-f4959be106fe,SO-2091,OFF-1266,sai-ke,7,10420.48,72943.36
8bcc474d-208c-8e7a-a9f0-7cf5d51e5080,SO-2092,SKO-1159,sai-ke,3,5385.26,16155.78
bac0f8c3-3410-e081-c4e8-db317f980b7f,SO-2092,LEN-1032,sai-ke,7,5417.34,37921.38
abbbc96c-2f6e-8d3f-6bb0-49adfdab6b9e,SO-2092,BRO-1056,sai-ke,3,8681.22,26043.66
63ab1466-85dd-2b31-9656-68d1ca604e18,SO-2093,TRI-1297,sai-ke,8,5240.33,41922.64
fc3d27de-153d-2509-77ac-b78ae25aa816,SO-2093,TRI-1275,sai-ke,3,193.78,581.34
fe59936a-1208-a263-a74a-c80fe30e3f0a,SO-2093,DEL-1041,sai-ke,5,9667.58,48337.9
b48fbd61-9bd9-b645-de4d-dcb65f30d095,SO-2094,KAN-1207,sai-ke,3,4259.65,12778.95
e1df0c3b-635c-02cc-095d-fea0ff064bdd,SO-2094,HEL-1191,sai-ke,2,3977.49,7954.98
7f4b7ded-01c7-f6c9-e616-3bb7d80f1898,SO-2094,CAN-1023,sai-ke,2,10271.62,20543.24
fab4d06c-eaf9-23f3-8877-172e907b9cbe,SO-2094,APC-1281,sai-ke,8,8575.36,68602.88
2b230b63-299a-7700-9efb-886225998009,SO-2095,APC-1296,sai-ke,8,9175.45,73403.6
862518e1-e22d-d81c-a6cb-f090b6d941f9,SO-2095,APC-1307,sai-ke,4,4567.5,18270.0
6dd367ef-084e-7db6-f280-0b3a38622056,SO-2095,FEL-1146,sai-ke,3,6479.38,19438.14
51ff3695-1ebd-b63a-14b0-d324d4877da5,SO-2095,CAN-1004,sai-ke,6,1462.83,8776.98
eaa3aa92-9bb6-4290-5dc4-868abefe642c,SO-2095,CAN-1083,sai-ke,7,7181.43,50270.01
23786a63-b0f8-c501-a334-af7d157a0b39,SO-2096,OFF-1135,sai-ke,6,487.21,2923.26
1c57bcb8-6b02-f4db-8fe0-6d8ab8a925a9,SO-2096,MAP-1229,sai-ke,2,1564.29,3128.58
50d47a92-3db3-1378-b892-6ada8e3671e1,SO-2096,BRO-1033,sai-ke,1,1877.28,1877.28
6a0830ae-1e30-ac8f-41d9-b3cf09a79abb,SO-2096,DEL-1006,sai-ke,5,1135.29,5676.45
354d2d19-98e2-b834-ba1d-7d22ea27bf97,SO-2097,SKO-1159,sai-ke,2,4518.19,9036.38
7d98bd70-fc7d-b41b-876b-608922c54429,SO-2097,CAN-1044,sai-ke,6,1957.35,11744.1
175c8782-f1bc-5cec-442b-8e46443e2700,SO-2097,EPS-1011,sai-ke,5,1208.79,6043.95
455e6ec9-f5b2-5ba6-1e1f-0fca688c243a,SO-2098,DEL-1041,sai-ke,1,8221.61,8221.61
23e6bd3c-13f7-4d90-add2-c70c8800368e,SO-2098,APC-1296,sai-ke,2,9175.45,18350.9
f1b0c2bc-6e19-1c1e-607a-98ab74a6b490,SO-2098,BRO-1033,sai-ke,7,1877.28,13140.96
039ab8b6-3d22-ab8d-1429-737dac5a9f7a,SO-2099,APC-1281,sai-ke,6,7034.25,42205.5
35d73851-d039-6f90-5455-c8557d64e9ee,SO-2099,ORT-1315,sai-ke,8,2085.86,16686.88
55980d84-6675-7355-950a-7954a54b2ec5,SO-2099,REX-1170,sai-ke,5,3590.71,17953.55
f71374af-1864-0534-6f9f-1a1e550a3db4,SO-2100,DEL-1041,sai-ke,6,8221.61,49329.66
4f783b61-0b10-c653-4aa1-c44b1d3b2ed1,SO-2100,VED-1203,sai-ke,8,364.44,2915.52
c50af445-507c-18ce-76c7-e6af19b08b39,SO-2100,OFF-1135,sai-ke,5,487.21,2436.05
8c36b7b1-ba4a-028d-0832-85b49dc987d1,SO-2101,SKO-1179,sai-ke,4,5168.86,20675.44
d4df5dad-c6ae-a3a9-e9a3-60ed3c804eb6,SO-2101,CAN-1022,sai-ke,4,3498.66,13994.64
d29f3651-4f62-c383-da3b-77085f25855e,SO-2101,UHU-1190,sai-ke,5,2666.94,13334.7
86ed9e18-bb87-3e19-ecf7-67ba0d7df53c,SO-2102,DEL-1006,sai-ke,1,1135.29,1135.29
192fd61a-a648-f341-e271-b7a8d69f817d,SO-2102,LEN-1042,sai-ke,6,651.78,3910.68
fd9ef602-d110-4139-f2c8-621795b7e204,SO-2102,UHU-1190,sai-ke,2,2666.94,5333.88
c616a334-639c-dfd5-9f68-cc4afc0d235a,SO-2102,OFF-1135,sai-ke,1,487.21,487.21
b491e001-5b3e-53a8-3e8a-0f2e53d9f382,SO-2103,CAN-1083,sai-ke,3,7181.43,21544.29
819d9842-72b2-7c1e-8b69-ff05711f3525,SO-2103,LEN-1062,sai-ke,3,3936.9,11810.7
7d830230-5da4-30a0-343e-2d5dd9648eef,SO-2103,APC-1281,sai-ke,7,7034.25,49239.75
c23886e1-f038-2a7b-4e44-c04247dd6195,SO-2103,PRI-1226,sai-ke,2,3356.0,6712.0
2d1ac9e7-607b-2c02-496e-7564b0f54bad,SO-2103,BRO-1010,sai-ke,4,7489.46,29957.84
939bf246-99d6-c6ee-e09b-674f8f1aed88,SO-2104,LEN-1071,sai-ke,4,4011.43,16045.72
abb82411-7ec2-7119-308a-ce5e3ef514c5,SO-2104,APC-1307,sai-ke,3,4567.5,13702.5
15c88aa7-4aa8-b65e-62a6-1e0ff3d04b09,SO-2104,BRO-1010,sai-ke,5,7489.46,37447.3
265b4f08-6a98-12ef-a73d-92921f1c0362,SO-2105,APC-1296,sai-ke,3,9175.45,27526.35
7a6e6e99-8441-8d96-2579-3c12becd6405,SO-2105,REX-1170,sai-ke,8,3590.71,28725.68
2d377d0b-f03e-c929-7e5a-06ef2300f44d,SO-2105,APC-1281,sai-ke,1,7034.25,7034.25
2b7662b4-4129-3fca-3d21-f2726d520d6e,SO-2105,APC-1307,sai-ke,3,4567.5,13702.5
53e724ce-ed90-ab76-31fe-cddaef994975,SO-2105,PRI-1226,sai-ke,7,3356.0,23492.0
99f30e23-4517-a949-4928-c456ff732cff,SO-2106,UHU-1190,sai-ke,2,2666.94,5333.88
6d91c020-eb75-b5c0-52df-362c2dd71a54,SO-2106,CAN-1004,sai-ke,5,1462.83,7314.15
7239c4cc-c1a1-ec0c-5e5a-28b7a05da3da,SO-2106,CAN-1083,sai-ke,6,7181.43,43088.58
53ebd5fb-16f3-3e8b-2561-0743b7993451,SO-2106,LEN-1042,sai-ke,3,651.78,1955.34
584decb7-35cd-ec23-71dd-8f275f4ec4a1,SO-2107,TZ-2001,sai-tz,4,5148.14,20592.56
16e9dee5-ef88-b253-bc32-a71239028793,SO-2107,TZ-2010,sai-tz,6,661.99,3971.94
f2cbc946-552a-d4c7-ed05-6063b900034a,SO-2107,TZ-2008,sai-tz,8,628.67,5029.36
7147844f-d90a-d5bc-98a4-9c8aed4200b1,SO-2107,TZ-2003,sai-tz,1,10194.46,10194.46
f97918d8-0497-4fd8-971f-e4b3d1d45a76,SO-2107,TZ-2011,sai-tz,4,615.7,2462.8
00190e8e-2267-fb1d-d663-48bf535f8266,SO-2108,TZ-2002,sai-tz,4,6272.78,25091.12
17d69035-8b96-6090-03c3-5d5189c1a53f,SO-2108,TZ-2011,sai-tz,1,615.7,615.7
487fab7d-5c4b-60a9-b387-b88ed8818d36,SO-2108,TZ-2001,sai-tz,5,5148.14,25740.7
9290b006-221c-6d9d-74fc-1807c3346bd9,SO-2108,TZ-2000,sai-tz,8,1149.72,9197.76
ea892a66-b1ee-5ce0-28ba-7c1ae7ae67c6,SO-2109,TZ-2005,sai-tz,3,3005.99,9017.97
0108c153-a2c4-76ed-ff83-be6beed05bca,SO-2109,TZ-2011,sai-tz,1,615.7,615.7
16722678-84a9-7c8b-7feb-5473ff4a4902,SO-2109,TZ-2008,sai-tz,1,628.67,628.67
378c64a3-53db-5746-7629-1fefc387dd0d,SO-2109,TZ-2003,sai-tz,6,10194.46,61166.76
8d5145d1-7281-928a-c357-54d12d8ec29a,SO-2110,TZ-2003,sai-tz,7,10194.46,71361.22
efccbf51-e85c-49a4-8fbd-35668e05eda3,SO-2110,TZ-2000,sai-tz,6,1149.72,6898.32
c8cedf44-8b6a-2993-2336-28249c217a0a,SO-2110,TZ-2009,sai-tz,4,286.93,1147.72
9e7287ff-caa4-3173-3fcb-8d430cb27962,SO-2110,TZ-2001,sai-tz,3,5148.14,15444.42
73211a47-e55b-b1b1-d92f-691e26ea87d3,SO-2111,TZ-2005,sai-tz,3,3005.99,9017.97
797e959a-2125-6d22-b5e8-383a41f6c201,SO-2111,TZ-2007,sai-tz,8,7760.74,62085.92
63477e09-775c-2a3e-edcb-92cddd0c0407,SO-2111,TZ-2000,sai-tz,6,1149.72,6898.32
cb2a4c8b-b379-cab7-1d2a-32a64c7c4675,SO-2112,TZ-2004,sai-tz,8,334.68,2677.44
2eb0c5d6-20ee-fb0a-5ba1-e98722dc4f9d,SO-2112,TZ-2005,sai-tz,7,3005.99,21041.93
19fa617d-86ae-6c46-03d9-b2c46947965f,SO-2112,TZ-2000,sai-tz,2,1149.72,2299.44
1d6af7d2-d099-d151-7c6c-e17f36957591,SO-2112,TZ-2003,sai-tz,5,10194.46,50972.3
db5568b1-4858-a4af-df3e-fa9582974340,SO-2112,TZ-2002,sai-tz,8,6272.78,50182.24
8624507e-5557-6a51-590c-5e843de247fb,SO-2113,TZ-2000,sai-tz,4,1149.72,4598.88
d80e161b-8d4c-af33-db2c-8c5f9a8d45c8,SO-2113,TZ-2009,sai-tz,8,286.93,2295.44
023a98d7-91ef-8b83-985d-ac949747468b,SO-2113,TZ-2001,sai-tz,3,5148.14,15444.42
bc7d32c9-8345-7f13-b9ed-193e8269f71c,SO-2114,TZ-2006,sai-tz,1,941.42,941.42
5a8e8fc5-7f8b-9da9-a230-fc0616a15fe0,SO-2114,TZ-2009,sai-tz,3,286.93,860.79
2c72aaf9-3ccd-3cda-6a31-b093d2c4229d,SO-2114,TZ-2008,sai-tz,4,628.67,2514.68
0fca14b3-55a4-6f2a-1712-7b9c80ea8f31,SO-2114,TZ-2003,sai-tz,1,10194.46,10194.46
ff7e29de-41ca-7407-00bb-3029100b4132,SO-2115,TZ-2003,sai-tz,6,10194.46,61166.76
b8014f28-cf42-855b-6799-4cf2efe253d8,SO-2115,TZ-2009,sai-tz,1,286.93,286.93
64a9d0c9-d749-29cf-dd7e-5c3440e121fe,SO-2115,TZ-2004,sai-tz,3,334.68,1004.04
204623ee-e65a-8e21-1f3c-2f60ee505f4c,SO-2115,TZ-2005,sai-tz,5,3005.99,15029.95
f0770097-958c-1647-b88d-91b216909ed0,SO-2116,TZ-2004,sai-tz,6,334.68,2008.08
90485eb4-557b-52e4-28fa-c9b563831463,SO-2116,TZ-2003,sai-tz,8,10194.46,81555.68
7b86f9a5-28cc-4576-0d91-726c52ff7db5,SO-2116,TZ-2005,sai-tz,7,3005.99,21041.93
a816a4d5-f7d7-cfaa-97a6-35132218ca03,SO-2116,TZ-2008,sai-tz,1,628.67,628.67
fe947475-13cc-ca00-2154-9f5619e1b2b2,SO-2117,TZ-2004,sai-tz,5,334.68,1673.4
7181a4c1-8a16-0ec5-54cc-e08f76cc6382,SO-2117,TZ-2008,sai-tz,4,628.67,2514.68
c1fffaa2-4eae-fdb6-8fd7-d3b3db6f7c53,SO-2117,TZ-2003,sai-tz,2,10194.46,20388.92
705c95bb-e64a-655f-c9d8-19b7e47d451e,SO-2118,TZ-2005,sai-tz,6,3005.99,18035.94
bff6f08b-0ebf-243e-6e7c-ace16374d40a,SO-2118,TZ-2000,sai-tz,7,1149.72,8048.04
766ac7d6-f9f4-35d5-79e2-95beb6f46434,SO-2118,TZ-2007,sai-tz,8,7760.74,62085.92
1bdd42a5-7171-67ad-8cb0-051bd7ae196a,SO-2118,TZ-2003,sai-tz,6,10194.46,61166.76
010d741b-e232-8531-c68c-2c7d6dbcd944,SO-2118,TZ-2001,sai-tz,5,5148.14,25740.7
648a736a-0667-2d7e-b1da-4eb16f42f86d,SO-2119,FEL-1182,sai-ke,2,10673.78,21347.56
ff57dc7e-77cc-df0e-12fc-67afef623526,SO-2119,BRO-1033,sai-ke,1,2189.19,2189.19
fb9ab4bd-f763-c362-7433-087369ca30ee,SO-2119,APC-1307,sai-ke,8,5139.27,41114.16
55bff294-b148-33ed-70fa-888c0e4b4a39,SO-2120,FEL-1198,sai-ke,2,5371.95,10743.9
b1cd3723-228f-796e-cff6-7b7af776eb40,SO-2120,PRI-1174,sai-ke,6,1784.99,10709.94
1f0f9153-6173-7780-def6-932dacd21f8c,SO-2120,BRO-1033,sai-ke,3,2189.19,6567.57
5eaddf14-4ee6-47e0-7759-c4d2abdf59a8,SO-2120,ORT-1165,sai-ke,5,9142.73,45713.65
8169c588-f579-db27-abe6-5d98bcfb9242,SO-2121,REX-1178,sai-ke,3,7970.78,23912.34
d7364b6b-dca9-7a9e-ff8a-2f54e81988e9,SO-2121,D-L-1072,sai-ke,8,1258.45,10067.6
9cd89bd4-f9f9-a125-1d41-4c2330803bf9,SO-2121,EPS-1003,sai-ke,2,5497.76,10995.52
21f835c2-c225-b77e-f621-40dc479db2d9,SO-2122,BRO-1079,sai-ke,5,6606.62,33033.1
079b2ad1-43ef-c33b-a0b4-e802517677f7,SO-2122,LEN-1018,sai-ke,2,10031.63,20063.26
17c246f3-861c-54a9-478c-3449b53a67d9,SO-2122,UHU-1131,sai-ke,4,5579.9,22319.6
ae3e7437-bfc7-b708-579e-01332d62e3ef,SO-2122,FEL-1182,sai-ke,6,10673.78,64042.68
74a9108e-054b-4d3e-c289-d75015bf9d54,SO-2123,LEN-1071,sai-ke,4,4484.55,17938.2
0c9a1b92-850c-eeba-ca1c-f613772bb572,SO-2123,BRO-1033,sai-ke,8,2189.19,17513.52
82b37f7b-4115-4d12-4388-7bdbbe5ba5d1,SO-2123,EAT-1276,sai-ke,4,4807.8,19231.2
e28ae7ae-c7cb-cc63-787e-85658cb8bdd7,SO-2124,BLU-1273,sai-ke,8,1459.25,11674.0
be2f8de8-23ea-cd68-742b-6c408795604d,SO-2124,KAN-1207,sai-ke,5,4461.25,22306.25
