sku,branch_id,tenant_id,qty_on_hand,reorder_level,updated_at
EPS-1045,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,120,10,2026-08-11
EPS-1045,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,120,10,2026-08-11
EPS-1045,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
EPS-1045,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,120,10,2026-08-11
EPS-1045,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,70,10,2026-08-11
EPS-1046,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,48,10,2026-08-11
EPS-1046,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,180,10,2026-08-11
EPS-1046,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,14,10,2026-08-11
EPS-1046,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
EPS-1046,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
EPS-1046,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,14,10,2026-08-11
HP-1047,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
HP-1047,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
HP-1047,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,31,10,2026-08-11
HP-1047,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,0,10,2026-08-11
HP-1047,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
HP-1047,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,70,10,2026-08-11
CAN-1048,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
CAN-1048,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
CAN-1048,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
CAN-1048,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
CAN-1048,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,48,10,2026-08-11
CAN-1048,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
BRO-1049,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
BRO-1049,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
BRO-1049,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
BRO-1049,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
BRO-1049,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
BRO-1049,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,14,10,2026-08-11
HP-1050,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
HP-1050,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
HP-1050,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,70,10,2026-08-11
HP-1050,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
HP-1050,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
HP-1050,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
D-L-1051,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
D-L-1051,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
D-L-1051,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
D-L-1051,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,0,10,2026-08-11
D-L-1051,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
D-L-1051,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
BRO-1052,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
BRO-1052,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
BRO-1052,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
BRO-1052,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
BRO-1052,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
BRO-1052,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
D-L-1053,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
D-L-1053,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,0,10,2026-08-11
D-L-1053,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
D-L-1053,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
D-L-1053,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,120,10,2026-08-11
D-L-1053,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,70,10,2026-08-11
DEL-1054,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
DEL-1054,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
DEL-1054,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
DEL-1054,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
DEL-1054,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
DEL-1054,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,70,10,2026-08-11
HP-1055,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
HP-1055,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
HP-1055,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
HP-1055,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
HP-1055,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,0,10,2026-08-11
HP-1055,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
BRO-1056,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,48,10,2026-08-11
BRO-1056,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
BRO-1056,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,22,10,2026-08-11
BRO-1056,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
BRO-1056,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,70,10,2026-08-11
BRO-1056,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
D-L-1057,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
D-L-1057,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,14,10,2026-08-11
D-L-1057,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,48,10,2026-08-11
D-L-1057,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
D-L-1057,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,14,10,2026-08-11
D-L-1057,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
EPS-1058,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
EPS-1058,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
EPS-1058,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,120,10,2026-08-11
EPS-1058,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
EPS-1058,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,22,10,2026-08-11
EPS-1058,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
D-L-1059,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
D-L-1059,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
D-L-1059,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,48,10,2026-08-11
D-L-1059,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
D-L-1059,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,22,10,2026-08-11
D-L-1059,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,48,10,2026-08-11
CAN-1060,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
CAN-1060,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,14,10,2026-08-11
CAN-1060,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
CAN-1060,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
CAN-1060,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,0,10,2026-08-11
CAN-1060,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
CAN-1061,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
CAN-1061,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,0,10,2026-08-11
CAN-1061,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
CAN-1061,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
CAN-1061,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,120,10,2026-08-11
CAN-1061,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,48,10,2026-08-11
LEN-1062,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
LEN-1062,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
LEN-1062,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,8,10,2026-08-11
LEN-1062,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
LEN-1062,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,22,10,2026-08-11
LEN-1062,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
DEL-1063,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
DEL-1063,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
DEL-1063,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
DEL-1063,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
DEL-1063,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,70,10,2026-08-11
DEL-1063,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
D-L-1064,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,31,10,2026-08-11
D-L-1064,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,120,10,2026-08-11
D-L-1064,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
D-L-1064,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
D-L-1064,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,0,10,2026-08-11
D-L-1064,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
LEN-1065,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
LEN-1065,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,180,10,2026-08-11
LEN-1065,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,8,10,2026-08-11
LEN-1065,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,70,10,2026-08-11
LEN-1065,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
LEN-1065,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
CAN-1066,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
CAN-1066,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
CAN-1066,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,14,10,2026-08-11
CAN-1066,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,14,10,2026-08-11
CAN-1066,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,48,10,2026-08-11
CAN-1066,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,48,10,2026-08-11
LEN-1067,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,48,10,2026-08-11
LEN-1067,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,31,10,2026-08-11
LEN-1067,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,8,10,2026-08-11
LEN-1067,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,8,10,2026-08-11
LEN-1067,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,120,10,2026-08-11
LEN-1067,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
HP-1068,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
HP-1068,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
HP-1068,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
HP-1068,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
HP-1068,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
HP-1068,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
CAN-1069,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
CAN-1069,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
CAN-1069,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,31,10,2026-08-11
CAN-1069,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,70,10,2026-08-11
CAN-1069,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
CAN-1069,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
D-L-1070,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
D-L-1070,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,180,10,2026-08-11
D-L-1070,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,8,10,2026-08-11
D-L-1070,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,70,10,2026-08-11
D-L-1070,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,8,10,2026-08-11
D-L-1070,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
LEN-1071,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,48,10,2026-08-11
LEN-1071,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,70,10,2026-08-11
LEN-1071,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
LEN-1071,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
LEN-1071,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,48,10,2026-08-11
LEN-1071,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
D-L-1072,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
D-L-1072,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
D-L-1072,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,70,10,2026-08-11
D-L-1072,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
D-L-1072,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,48,10,2026-08-11
D-L-1072,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,0,10,2026-08-11
D-L-1073,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,70,10,2026-08-11
D-L-1073,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,0,10,2026-08-11
D-L-1073,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
D-L-1073,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,8,10,2026-08-11
D-L-1073,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,120,10,2026-08-11
D-L-1073,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
D-L-1074,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
D-L-1074,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
D-L-1074,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
D-L-1074,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,0,10,2026-08-11
D-L-1074,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
D-L-1074,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
D-L-1075,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
D-L-1075,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
D-L-1075,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,120,10,2026-08-11
D-L-1075,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,120,10,2026-08-11
D-L-1075,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
D-L-1075,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
D-L-1076,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,31,10,2026-08-11
D-L-1076,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,0,10,2026-08-11
D-L-1076,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,31,10,2026-08-11
D-L-1076,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,180,10,2026-08-11
D-L-1076,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
D-L-1076,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
DEL-1077,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
DEL-1077,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
DEL-1077,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,14,10,2026-08-11
DEL-1077,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,180,10,2026-08-11
DEL-1077,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,31,10,2026-08-11
DEL-1077,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,0,10,2026-08-11
CAN-1078,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
CAN-1078,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,0,10,2026-08-11
CAN-1078,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,70,10,2026-08-11
CAN-1078,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
CAN-1078,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
CAN-1078,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,48,10,2026-08-11
BRO-1079,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
BRO-1079,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,70,10,2026-08-11
BRO-1079,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,120,10,2026-08-11
BRO-1079,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
BRO-1079,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,22,10,2026-08-11
BRO-1079,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,3,10,2026-08-11
BRO-1080,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
BRO-1080,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,180,10,2026-08-11
BRO-1080,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,120,10,2026-08-11
BRO-1080,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
BRO-1080,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,22,10,2026-08-11
BRO-1080,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,14,10,2026-08-11
EPS-1081,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
EPS-1081,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,0,10,2026-08-11
EPS-1081,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,3,10,2026-08-11
EPS-1081,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
EPS-1081,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
EPS-1081,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
LEN-1082,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,3,10,2026-08-11
LEN-1082,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
LEN-1082,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
LEN-1082,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,31,10,2026-08-11
LEN-1082,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,180,10,2026-08-11
LEN-1082,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
CAN-1083,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,22,10,2026-08-11
CAN-1083,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
CAN-1083,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,8,10,2026-08-11
CAN-1083,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,48,10,2026-08-11
CAN-1083,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
CAN-1083,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,120,10,2026-08-11
HP-1084,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,180,10,2026-08-11
HP-1084,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,8,10,2026-08-11
HP-1084,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,0,10,2026-08-11
HP-1084,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,3,10,2026-08-11
HP-1084,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,48,10,2026-08-11
HP-1084,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,22,10,2026-08-11
BRO-1085,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,8,10,2026-08-11
BRO-1085,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,180,10,2026-08-11
BRO-1085,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
BRO-1085,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,0,10,2026-08-11
BRO-1085,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,22,10,2026-08-11
BRO-1085,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,8,10,2026-08-11
BRO-1086,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,120,10,2026-08-11
BRO-1086,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,22,10,2026-08-11
BRO-1086,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
BRO-1086,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,22,10,2026-08-11
BRO-1086,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,22,10,2026-08-11
BRO-1086,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,70,10,2026-08-11
CAN-1087,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,120,10,2026-08-11
CAN-1087,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,3,10,2026-08-11
CAN-1087,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
CAN-1087,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,8,10,2026-08-11
CAN-1087,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,3,10,2026-08-11
CAN-1087,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
LEN-1088,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,120,10,2026-08-11
LEN-1088,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
LEN-1088,4e87eafa-e937-ff84-ae92-fc9068abf480,sai-ke,180,10,2026-08-11
LEN-1088,1e401c64-aea5-9092-c7c7-11e1e0c79b36,sai-ke,180,10,2026-08-11
LEN-1088,b39999e9-ac87-cd22-4751-5e4d2d25ae47,sai-ke,120,10,2026-08-11
LEN-1088,0f9aa6b8-15cc-0d9b-56c3-61f5f86544f9,sai-ke,31,10,2026-08-11
BRO-1089,bfb69fe8-1548-6f0b-3f13-f26c740f0c1f,sai-ke,0,10,2026-08-11
BRO-1089,8efa6771-e1d6-8ea8-08d8-13c5a1acffce,sai-ke,48,10,2026-08-11
