slot_id,tenant_id,designer_id,slot_date,slot_time,is_booked
0ad88979-1500-f8f6-26dc-c8438f2fc4ca,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-25,14:00,False
736719e3-2566-3eca-3221-33a5b36037cf,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-25,16:00,True
80426556-a940-d695-2434-cb741a857327,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-25,16:00,False
50862186-8de2-ff72-8982-2c64e01a25bf,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-25,16:00,True
34fe4461-acf0-f778-9847-c00532e49d9c,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-25,16:00,True
a50341ec-fce7-d250-b816-9b9a7e949992,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-26,10:00,True
ce2d520b-30d7-672a-7907-ce389f5eacf9,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-26,10:00,False
88203607-48d7-6843-6900-4bd8d7a339e5,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-26,10:00,True
6c344eb9-5038-129f-b340-7fff40c6b65d,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-26,10:00,True
d947fd43-dd09-66dd-81b3-4cba223343d4,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-26,12:00,False
feb0712d-501e-2d59-8eb0-773e3280e07e,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-26,12:00,False
286abd4b-1c43-c901-1ef2-5ca1a1f854a4,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-26,12:00,False
b87dbb89-a696-5139-2d98-fe158060b8e3,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-26,12:00,False
f9204402-7028-1fd2-fd1e-453afa9d9233,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-26,14:00,False
21d52fa5-e88e-66bb-cbe1-ad08fe7c7789,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-26,14:00,False
8e7f849a-55a3-4d84-03a4-55efd70588a4,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-26,14:00,False
de37de42-6ba6-2ae9-c983-f1c741275847,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-26,14:00,False
e015b485-c088-fa9e-030f-be6de96e6d48,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-26,16:00,False
25d68f89-92b7-b5e3-5d49-8749a8e935a5,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-26,16:00,False
372a94c8-78b5-c350-7cf3-c743aa40891e,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-26,16:00,False
2c5fde7e-9ca6-96c7-f5ef-12234e708937,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-26,16:00,False
fc141a8b-73c2-9215-9b3c-1d53a6fb1198,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-27,10:00,True
8e7f2427-f42f-a2ab-6832-50233fe082b6,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-27,10:00,True
66e92eb2-4b4c-86ad-36b2-101d68b1d4c1,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-27,10:00,True
fc26cf3c-3ae9-3579-3f14-37c3a4933c67,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-27,10:00,True
abffecf6-c27b-5ca5-fab8-facf732cd9c2,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-27,12:00,False
bda15ed4-3342-2115-7867-0fb245ce92d9,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-27,12:00,True
56fd5d57-2a03-7727-b87f-839523bc7e47,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-27,12:00,True
85505d2f-d481-20a8-4ce5-2b05dfb5008a,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-27,12:00,True
2a875dea-f224-ddbf-8bf0-b166a4e41895,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-27,14:00,True
1564fdbf-f5ab-f5ab-5d84-36c95ef4141d,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-27,14:00,False
74b8c777-a5dc-5798-b7b0-7fc17d83e2f4,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-27,14:00,False
ef8174d0-13c1-b0f5-20bf-df285e0ba079,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-27,14:00,False
9b8daa75-394d-a598-ae5c-11423cf7dd7c,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-27,16:00,True
577343ec-4644-6a8d-78e5-eb2238c4db09,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-27,16:00,True
bf867fa1-c7ed-1a18-ebc9-4b02a2fa2c29,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-27,16:00,False
b8b46737-be65-9247-403a-a2c17d4949d0,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-27,16:00,True
6cbd2c83-0ed1-d02b-f8e4-28e796298618,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-28,10:00,True
01da9bec-56e6-4666-a82a-86946c420fd7,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-28,10:00,True
f70cd698-89fc-6c7c-7117-8115055d9a0c,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-28,10:00,False
af918e15-e006-c845-a9ec-de35401ad7b4,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-28,10:00,True
88e89a09-ade9-3398-ed42-29851b0c21ad,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-28,12:00,False
b0c6050a-d8fa-8ba6-2814-45be8918b2b7,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-28,12:00,True
61d0d6d3-41dd-8425-ed9e-4bfb05b512bc,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-28,12:00,True
98abf14f-b79b-aa37-796b-b2982aed2231,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-28,12:00,False
4cb7b3af-4947-a62d-8759-506bd56c9117,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-28,14:00,True
59f7fd1a-0cba-e69b-651f-94ce95a377a0,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-28,14:00,True
a5ecdcd1-beb5-3318-1592-991da0aecb5a,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-28,14:00,True
a2935c06-40af-94ec-2756-3ae00f0b4a48,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-28,14:00,True
130d6a29-7b7d-85ab-6173-b9764c5136ee,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-28,16:00,False
82575ea3-f02c-577a-93df-400e0f1bdc25,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-28,16:00,False
d9fdd112-542b-1d7e-c857-52f170c3895d,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-28,16:00,False
f5738c09-a579-3fa2-00ea-75273e137477,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-28,16:00,True
8460d850-5dcd-32be-46cc-ea8fa2acfaa5,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-29,10:00,True
3709e2c7-9360-65c0-ad8b-70bb4ee2331a,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-29,10:00,True
de24e2f4-c73c-e741-258a-3654c22c8e96,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-29,10:00,False
7e4086d2-b664-1c54-da37-4e03aaa7faf2,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-29,10:00,True
f5b64df5-f069-3ceb-e9f2-baeeac83fedc,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-29,11:30,True
ce619326-ee28-7d92-484a-6c2c66155553,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-29,11:30,True
18583595-88e4-3a04-1470-491967616010,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-29,11:30,False
86b65ed9-e243-cf2e-1c7d-79cf5abfbbc2,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-29,11:30,True
eae9a01a-2383-9495-8dd9-c1fdc1742d14,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-29,14:00,False
cb6b7efc-798c-c4f3-789a-2dd11a461253,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-29,14:00,True
1c22e21e-d463-cc9a-c173-2d67cb731fc1,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-29,14:00,True
850af4cf-306e-a838-a4ba-5bb1aab99d71,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-29,14:00,False
9b59205c-0b0e-17b3-23d7-1520f40d2f05,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-31,10:00,True
497cced8-12a5-c742-1edf-af407996f24b,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-31,10:00,True
f7aae846-7166-ab77-5d0d-19193f2da39a,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-31,10:00,False
a39c7504-e6c7-9e63-7b48-aedacb7d2618,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-31,10:00,False
9ff8d526-2a71-d50a-bb78-728168b62274,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-31,12:00,False
345095a1-7ec3-87f7-d128-08d10df87bb3,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-31,12:00,True
6a3a8768-d991-ebfb-a3ae-d275c2613d66,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-31,12:00,False
ace4f8d1-8795-7e31-7203-d58df3111608,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-31,12:00,True
369d00c9-179c-e774-1f90-b192544300b8,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-31,14:00,False
2045430e-1fa9-9631-2b56-de8a1baf3fe5,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-31,14:00,True
648010cb-d132-f655-7522-7bdfa0cb5ab4,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-31,14:00,True
a79654af-1bcd-06a8-e892-2555fdba1d29,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-31,14:00,False
4699b8bf-26d5-24dc-a64c-a31a4e9c009b,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-08-31,16:00,True
d29913e7-0144-af04-9d5c-82b8da178b26,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-08-31,16:00,True
70febb8a-7089-1faa-5f65-cfcf440bdfc9,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-08-31,16:00,False
380c3895-2fc9-e9b7-8c3d-3b4d7ecac121,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-08-31,16:00,True
aab9c7b6-7487-cd0d-53a2-082e04c58a59,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-01,10:00,True
d9a19f6e-7d70-6bac-36e1-04177c8a71df,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-01,10:00,True
2c49c235-e86a-1016-3663-5ed3648dccb7,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-01,10:00,False
ab709f1c-0c3b-4474-c605-e0722159f963,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-01,10:00,True
9b5af410-e8dd-4634-f2a4-9cc0e4a8333c,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-01,12:00,False
ba6c9638-6c7d-051c-2ce4-d2368dee6399,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-01,12:00,True
11897447-3c3f-f470-8401-c8afc976fbbb,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-01,12:00,True
cbc89586-843b-f6d0-0d18-fa108d4808e5,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-01,12:00,False
e1e1859a-01b4-b953-56b5-d47c1beb792c,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-01,14:00,True
7287e303-a920-1380-023e-fd849675fb15,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-01,14:00,True
25e0ca35-cb6b-079e-5826-07d1565941fd,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-01,14:00,True
3afcdd5d-c5e9-c2d0-3e61-a094268956fe,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-01,14:00,True
7abeed42-4b31-bf69-b30d-5f016c00970e,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-01,16:00,True
6c64a5a8-12d4-6385-b2f8-7fe11f0ace1c,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-01,16:00,True
f1173df4-3f78-63fd-fe2f-1575616e6ec1,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-01,16:00,False
0bf317a0-007a-1b7e-3410-3dbf3d186fdf,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-01,16:00,False
d9c13f27-cc25-7d01-02f3-ce69cf43b276,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-02,10:00,True
76ef3324-361d-be50-0e4b-517e41f47781,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-02,10:00,False
13658b61-46e8-c86e-7c56-81fcb5a129a1,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-02,10:00,False
d5373629-88a0-9354-d5ae-0df11eac225a,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-02,10:00,True
f6a0fe06-eb2c-c507-5846-008bfcbecc61,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-02,12:00,False
dfdf1b3c-165e-b39a-373f-2eb814a61a04,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-02,12:00,True
7431db90-1d64-a8f1-d7b5-249c3a0f572e,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-02,12:00,False
8e5c45a5-e4b4-47f0-59bd-5c0f6de15de5,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-02,12:00,True
ffe83e90-2282-794b-8d98-ce08c7454bf4,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-02,14:00,True
68e0d5e0-90dc-1601-0675-aeaa4473aba5,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-02,14:00,True
1c76451b-c54e-a363-4903-33861c2ed35e,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-02,14:00,True
6b4aac09-71f6-9aea-a65f-24491334a321,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-02,14:00,True
bae9c7b9-beb8-2f12-c2f5-c78d5714062b,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-02,16:00,False
475f6eb8-93bc-28cb-7e48-d55e8d420f2c,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-02,16:00,True
e0dd3d36-c057-cc96-e70a-66c92d04c1a2,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-02,16:00,False
67f228bd-52ec-2d17-e742-e5830c2074aa,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-02,16:00,False
92f85c34-c664-fc4b-6a2b-d62a934bb093,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-03,10:00,True
2d843c32-e82a-b4ea-047c-5e8045c20034,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-03,10:00,False
46586daf-9bde-60d2-1a25-f933b05a5b73,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-03,10:00,True
452da31d-69a2-9107-e446-e7ba4c7db607,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-03,10:00,False
4c17d202-c370-ec05-fd08-578731359c1d,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-03,12:00,True
3972d7ff-8a82-1991-67a3-f542f4d7151d,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-03,12:00,True
10e54b15-3673-556b-19d7-6dd0fc86e5c8,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-03,12:00,False
f25c47a2-e510-2e3c-0c68-6ab257f47f03,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-03,12:00,True
87eebfcd-5b8a-01b5-4844-f719c99b71f0,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-03,14:00,True
0b8efead-dfde-75e4-fe03-f16252c5dd58,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-03,14:00,False
555d7b60-dabf-1fd8-0470-311086c1947b,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-03,14:00,True
5297540a-1890-0fdf-0b62-cbefe247ff3b,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-03,14:00,True
c38471cd-b25d-eb23-4769-07d02e12e9f5,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-03,16:00,True
4fbac897-45e4-7959-28d0-599d6dbc9025,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-03,16:00,True
b6a4ea80-75af-a416-f413-d4a220e20fed,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-03,16:00,False
60368b7a-2960-cd59-dd6e-ed5f5127e308,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-03,16:00,True
20b5ecd6-4ead-672f-f539-59121a18e57a,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-04,10:00,False
952aface-dfd2-9ce4-b1ec-78e088e32f23,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-04,10:00,True
c56b8c00-82ac-d512-8063-0ff110b0462e,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-04,10:00,True
cdfe8e10-a120-3a08-734f-607120d4ee7e,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-04,10:00,True
6bdc25e1-7af7-148b-37c9-825f9dcb32b5,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-04,12:00,True
cb425349-de1f-8a47-b0da-af7d811d9f82,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-04,12:00,True
8faeb78f-1bbd-ed23-f4fe-0fe2c408aed4,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-04,12:00,False
16138b61-b0e0-8c77-118f-7d9ff282c628,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-04,12:00,True
56e6d981-74ef-88df-9558-8c1d02a60647,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-04,14:00,False
a24989a6-ec18-5434-bcc0-e9745c685295,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-04,14:00,True
f9e315c0-6c75-80ce-b929-c0487415141d,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-04,14:00,False
284f8ad3-21d6-d054-f0f2-b1d12aae7604,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-04,14:00,True
95dd6b95-a65e-cf88-3008-ccacc41d9aa0,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-04,16:00,True
71d61675-9662-7df2-7fcf-9f663d4da98c,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-04,16:00,True
62e85995-449f-d559-be6b-8593e9610fe7,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-04,16:00,False
3fb7910b-ef1a-650e-7845-184c4b57a685,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-04,16:00,False
8bf88bc5-92f3-bad1-b81b-22e4bd198c6b,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-05,10:00,True
8dcd14bc-8801-2a85-b2d1-6ef4e787daa0,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-05,10:00,True
b84d8987-7db0-05a2-495e-f8f4217b9f5f,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-05,10:00,False
101262e3-735c-fdef-657f-f3ba214d6d2f,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-05,10:00,True
d814d216-a5bb-f15a-dced-4e3a2509843f,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-05,11:30,True
5941a717-6954-a0f7-ff3e-9524046064fd,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-05,11:30,True
f6198d12-ad43-63f3-a5b0-c0f5919f9643,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-05,11:30,True
42a25c7c-71ee-7532-23dc-b5387d5847f8,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-05,11:30,True
8ed5aa4c-a328-ec2b-95c2-8e449f77ab3a,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-05,14:00,True
ac4dc05b-f070-5825-24d7-b043b2fd0351,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-05,14:00,True
f7097f82-bca8-2f8d-c052-6d8e68f6d9dc,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-05,14:00,True
c8dcaac4-3c4a-948d-272f-c344103d871c,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-05,14:00,True
a00ad546-a6d7-3185-0d68-386624adc767,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-07,10:00,False
aa92a25c-e0c7-5df5-ac97-bbcbace7b596,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-07,10:00,True
12447cee-0e7d-7c47-525d-cc1f48e2e204,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-07,10:00,False
2949f75d-4799-a655-4427-c183aebc199d,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-07,10:00,True
3d097970-9276-dff9-03fa-259ef9736b33,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-07,12:00,False
2b391731-cd41-37b3-ebb9-4e03d128d811,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-07,12:00,True
507b5f34-9136-151b-b660-bf15ad461de3,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-07,12:00,True
c62cb282-b3de-fc62-797e-8b6731ea6deb,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-07,12:00,True
8c1b7307-a117-3f97-f80f-559b2569876f,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-07,14:00,True
f147cf89-7a14-05cf-0fe7-9f237b5e3267,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-07,14:00,True
277a9380-25de-59f0-60ac-020e2b295d81,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-07,14:00,False
a971aeb4-dfb6-9da7-1ab3-e361fb3db2f4,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-07,14:00,False
e82a8fc0-f7af-f446-ed5b-a25f8c42ff3d,kandb,d053d595-3282-47c7-3a1e-bfd85cfa24cf,2026-09-07,16:00,False
ce73852a-6526-862b-f185-fbffde5a9d87,kandb,0041ec08-91d6-3577-d091-2633030efba4,2026-09-07,16:00,False
7b85194a-550a-90d3-8e58-3800b6ff1923,kandb,17c0d4ff-a323-52ab-a488-1158fc6c8f23,2026-09-07,16:00,True
5b0efc92-760f-11d4-a585-7744583541a4,kandb,e538f0ab-6c51-5a78-a9ee-f6e4d0616d3b,2026-09-07,16:00,False
